PCA_components,Model,MSE,R2,RMSE,MAE,Best Params
30,2,3.9449807897740214,0.5521970829697005,1.9861975706797201,1.5051925048518933,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}"
30,3,4.146988537865504,0.6025719073838418,2.0364156102980315,1.4980895338412312,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}"
30,4,3.5220269215326967,0.6395372125705798,1.8767064025927702,1.4527894315408318,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}"
30,5,2.115668777701085,0.6798590899003834,1.45453386956134,1.1124656815156801,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
30,6,2.562628052533849,0.7080807240698236,1.6008210557504075,1.265340766472929,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
30,7,2.176831124161498,0.6191880592582557,1.4754087989982634,1.1430677294973823,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
30,8,2.58352221825504,0.6328835032369928,1.607333885120027,1.3017066530101669,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}"
30,9,2.903793676987932,0.6616627152456557,1.704052134468876,1.3378910732758535,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
30,10,2.551111683762753,0.6675455929770915,1.5972199860265814,1.30267416694046,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}"
31,1,3.7727442739773345,0.5226010676075772,1.9423553418407598,1.4434190030613034,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
31,2,3.1594116741374347,0.6421271127567232,1.7774733961827487,1.2759504609554522,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}"
31,3,3.2274880225446934,0.6394101495501227,1.7965210888115657,1.4294059205637977,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
31,4,2.182784549087531,0.6181465750223041,1.4774249724055468,1.1791316008461759,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
31,5,2.798120218916117,0.718096012820582,1.672758266730766,1.2497116043312304,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
31,6,3.536207510020751,0.5969662180126956,1.880480659305155,1.3658557916480132,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
31,7,3.555553572462419,0.63766480851199,1.8856175573170766,1.5054245346982331,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}"
31,8,2.944257174437863,0.630338378913551,1.7158837881505447,1.3166513286153683,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 50}"
31,9,2.3568184450810774,0.6697068987211992,1.5351932924166511,1.1951868178097673,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}"
31,10,2.9570180315475425,0.6504664973694927,1.7195982180577947,1.3321692218001602,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}"
32,1,3.687085734906149,0.5797701056740461,1.9201785684946462,1.3599317032645655,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
32,2,5.671008151857432,0.5522670740359894,2.3813878625409663,1.7289338503228573,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
32,3,2.3632371671919743,0.631893267199461,1.5372823966961875,1.232474460721408,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}"
32,4,3.2245935490345037,0.6888147904059452,1.7957153307343856,1.3561822200395246,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
32,5,1.8624204634479429,0.6963799651078624,1.364705266146483,1.057841074656042,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}"
