PCA_components,Model,MSE,R2,RMSE,MAE,Best Params
1,1,0.0183907348093052,-0.12625155902158713,0.13561244341617476,0.08551823089559855,{}
1,2,0.014738446525226878,-0.2472004083174546,0.12140200379411732,0.07370289737535572,{}
1,3,0.022813877786395292,-0.3097740657757784,0.15104263565760262,0.09710789665643041,{}
1,4,0.02319250980327321,-0.015578497166940153,0.15229087235705627,0.09268960957852412,{}
1,5,0.015196588734328425,-0.3314906761304903,0.12327444477396127,0.07536025497273519,{}
1,6,0.022439307027360033,-0.29563149563763247,0.14979755347588303,0.0919592158121684,{}
1,7,0.018687066060884914,-0.6784721516045693,0.13670064396660653,0.0856912886576215,{}
1,8,0.022077392855242267,-0.021107464838035828,0.14858463196186295,0.08379863312129707,{}
1,9,0.019628672609757966,-0.4908163982215432,0.1401023647543394,0.09362892738142191,{}
1,10,0.021349963683981836,-0.006230044281832825,0.14611626769111588,0.09117933737383363,{}
2,1,0.010503736454640275,0.2617558949167845,0.10248773806968459,0.05560021481129971,{}
2,2,0.015445943498277768,0.1844718187543103,0.12428171023234982,0.06654374898244016,{}
2,3,0.011735350097262358,0.2678438295484248,0.10832982090478299,0.05453618328780251,{}
2,4,0.010736803324643936,0.3211528270670545,0.10361854720388593,0.056333356306696454,{}
2,5,0.011359575951180095,0.14366616449944392,0.1065813114536507,0.0563483393020559,{}
2,6,0.011496702601831821,0.33578597256115605,0.10722267764718349,0.055751419708031116,{}
2,7,0.011735350097262358,0.2678438295484248,0.10832982090478299,0.05453618328780251,{}
2,8,0.011393402520581786,0.3509880317358173,0.1067398825209293,0.05697827409647549,{}
2,9,0.008314850085752588,0.36847920880643736,0.0911857998032182,0.050201316840903114,{}
2,10,0.010898682015466758,0.3587286859787078,0.10439675289714119,0.054896665699845096,{}
3,1,0.006836399404438107,0.6838078431517112,0.0826825217590641,0.037816029607640106,{}
3,2,0.01038342316806682,0.529965290264124,0.10189908325430028,0.052095015819279694,{}
3,3,0.012302791277921263,0.4726285270124967,0.11091794840295804,0.04705816148182225,{}
3,4,0.005932588772656855,0.5494142267274326,0.0770233001932328,0.04154349380732396,{}
3,5,0.006153021362247506,0.6115697822487908,0.0784411968435433,0.03694516893392031,{}
3,6,0.0058336116009629,0.5760640672920152,0.07637808325012418,0.036725720800858515,{}
3,7,0.014141803446283715,0.4520607046610947,0.11891931485794775,0.05803099324413978,{}
3,8,0.006500640271006929,0.6547813082744603,0.08062654817742683,0.038529446771228916,{}
3,9,0.006791818269754651,0.6131119447958364,0.08241248855455495,0.0371865696136667,{}
3,10,0.006030892131986736,0.4715868947384565,0.07765881876507481,0.03389153897612317,{}
4,1,0.0027614174055182903,0.8197311702090756,0.05254919034122496,0.026454155405959,{}
4,2,0.004446247913833694,0.6237485270837491,0.06668019131521515,0.03458590757937033,{}
4,3,0.00678139411613182,0.6419501333501674,0.08234922049498598,0.04091734597159146,{}
4,4,0.005749628842136653,0.6740594804178506,0.07582630705854435,0.03394584185131888,{}
4,5,0.005119083374400886,0.7485196220053112,0.07154776987720082,0.03193307704001996,{}
4,6,0.005369020661890456,0.6832931655460932,0.07327360139839215,0.03497429431326233,{}
4,7,0.004316553724671885,0.7460168050471107,0.06570048496527164,0.02978611123159388,{}
4,8,0.003915560885079321,0.8189003350623012,0.06257444274685409,0.03112360575030652,{}
4,9,0.007939292911467133,0.6923836072306848,0.08910270989968337,0.046993753102875964,{}
4,10,0.00408268387096637,0.7493525448352568,0.06389588305177706,0.030963227877198646,{}
5,1,0.004097976151943117,0.7117194364801591,0.0640154368253714,0.03170117085472474,{}
5,2,0.004765798860125935,0.6122531693647414,0.0690347655904323,0.035875197840737436,{}
5,3,0.004919747643952327,0.7689510694250118,0.0701409127681721,0.03787575208047298,{}
5,4,0.005912773647569041,0.6267362292075739,0.07689456188553935,0.03513025033939666,{}
5,5,0.004274358018521042,0.6382942356326549,0.06537857461371456,0.03420143973128915,{}
