PCA_components,Best_Params,Max_MSE,Min_MSE,Max_R2,Min_R2,Max_RMSE,Min_RMSE,Max_MAE,Min_MAE
23,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",3.9528610878258323,2.1827365490159316,0.7367079924977359,0.5461452881885611,1.9881803459007013,1.4774087278122907,1.381766038507868,1.1655835123739298
24,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",3.2500673196895895,1.8187335664925546,0.7305322883403556,0.602778822019536,1.8027943087578209,1.3486043031566208,1.3597793653570225,1.0391856656793836
25,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",3.5956088346869204,2.3093170169354122,0.7353116566075606,0.49603631022047145,1.8962090693504554,1.519643713814331,1.4070706208389703,1.1949123679403044
26,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",3.311551214315802,1.6691605959658165,0.7962193778491757,0.6163268487967164,1.8197668021798294,1.2919599823391654,1.3541310938177031,1.0467094548817373
27,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",3.705431773863274,2.1462510107163872,0.7104056645642843,0.5152132982979309,1.9249498107387824,1.46500887735071,1.4474537251727309,1.1184127039717855
28,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",4.152233704071544,1.6185365217531396,0.7361390057435744,0.5282529855291795,2.0377030460966448,1.2722171676852736,1.400485191313991,0.9865798282697084
29,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",4.782866995593185,2.3060787635429043,0.7294601730148083,0.5167353270142498,2.186976679252247,1.5185778753632968,1.5263102959962014,1.193528044518661
30,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",4.146988537865504,2.115668777701085,0.7080807240698236,0.5521970829697005,2.0364156102980315,1.45453386956134,1.5051925048518933,1.1124656815156801
31,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",3.7727442739773345,2.182784549087531,0.718096012820582,0.5226010676075772,1.9423553418407598,1.4774249724055468,1.5054245346982331,1.1791316008461759
32,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",5.671008151857432,1.8624204634479429,0.6963799651078624,0.5522670740359894,2.3813878625409663,1.364705266146483,1.7289338503228573,1.057841074656042
