PCA_components,Model,MSE,R2,RMSE,MAE,Best Params
1,1,7.235297039751233,-0.015545353752371538,2.689850746742509,0.471208063865083,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10}"
1,2,1.988284776074803,-54.12126063854264,1.410065521908398,0.34232848741732486,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}"
1,3,14.305468877686973,-0.09111641415816751,3.782257114169656,0.7439282949572565,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 200}"
1,4,0.043963445803971685,-0.3436090923418893,0.20967461888357322,0.13979942608120974,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 10}"
1,5,7.3100982005802,-0.02635823255178016,2.703719327256474,0.4981781889633539,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10}"
1,6,7.550436584995558,-0.06122003869777837,2.7478057764324535,0.5678917722363453,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10}"
1,7,0.5975866086577628,-21.703650327427223,0.7730372621405535,0.29490267784006163,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10}"
1,8,7.304526655069724,-0.025019374633780567,2.7026887825034023,0.48224137350126595,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 50}"
1,9,15.377975727080187,-0.17065690380092624,3.921476217839423,0.7445762928998714,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}"
1,10,8.508070363091775,-0.1941881006860502,2.9168596749058353,0.5906308225087903,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10}"
