PCA_components,Model,MSE,R2,RMSE,MAE,Best Params
1,1,9.090006411517912,-0.06456993126624533,3.0149637496192074,2.357444134353584,{}
1,2,13.775340895463982,-0.12463940013779595,3.7115146362993077,2.633071299165055,{}
1,3,15.30145042173428,-0.09350902142922157,3.911706842509326,2.6808026080745297,{}
1,4,12.014146320492397,0.0323511649034075,3.466142859215759,2.5974981956202496,{}
1,5,10.601633954610346,-0.23044440329066185,3.2560150421351475,2.4415893361995633,{}
1,6,10.73871902883059,-0.05496753323847292,3.2769984786127972,2.2924513399506394,{}
1,7,16.448502862885157,-0.8455979055222955,4.055675389239769,2.742177597272417,{}
1,8,12.158440448306642,-0.35313724215005116,3.486895531602093,2.54115833724567,{}
1,9,10.601633954610346,-0.23044440329066185,3.2560150421351475,2.4415893361995633,{}
1,10,13.606206837347072,-0.3497262301859225,3.688659219465397,2.7192851395940725,{}
2,1,7.213277952610094,0.41902488767216706,2.685754633731476,1.920857132346511,{}
2,2,5.691618386297682,0.42234207751521746,2.3857112956721487,1.7266296482171741,{}
2,3,5.381616882566468,0.2805073981510504,2.3198312185515713,1.665588974404983,{}
2,4,7.568255003262681,0.29968224290147916,2.751046165236542,1.9407043859375086,{}
2,5,5.408905601809811,0.5088448659864517,2.3257053987575063,1.661891322230919,{}
2,6,6.28872998407731,0.4182640716903345,2.5077340337598226,1.7152577048203368,{}
2,7,6.349203279853723,0.3060650534416507,2.5197625443389944,1.924337902869665,{}
2,8,7.213277952610094,0.41902488767216706,2.685754633731476,1.920857132346511,{}
2,9,5.845463817747536,0.46429726303833263,2.4177394023648486,1.8193028975039305,{}
2,10,7.568255003262681,0.29968224290147916,2.751046165236542,1.9407043859375086,{}
3,1,3.856285828376745,0.6851670667392635,1.9637428111585145,1.3690057318251843,{}
3,2,3.824522894506775,0.5413607667568957,1.9556387433538882,1.4601772397905088,{}
3,3,3.24075126301081,0.5784173459472751,1.8002086720741044,1.2311456498304025,{}
3,4,2.2628419836084035,0.7906768957666324,1.5042745705516674,1.125634210886763,{}
3,5,3.2640362947992427,0.5542040594099258,1.806664411228395,1.3287896178285044,{}
3,6,3.976739521988903,0.5458736575502594,1.9941764019235868,1.3652252649484036,{}
3,7,2.795037667944438,0.6845480510915428,1.671836615206294,1.2244698210062863,{}
3,8,3.16594651235012,0.6838285123106156,1.7793106846051703,1.2230715444178646,{}
3,9,3.412781960547804,0.645345710926534,1.8473716357430099,1.2875353720788723,{}
3,10,3.7848130264397066,0.606607179528333,1.9454595926000897,1.4194768120852803,{}
4,1,2.6139093878416966,0.7184014327290138,1.6167589145700407,1.0852578899922614,{}
4,2,2.919395662735681,0.6190866458232083,1.7086239090963469,1.220969796225166,{}
4,3,2.73057190099206,0.7134638504224237,1.652444220236211,1.1265700410785897,{}
4,4,2.9565165687306685,0.6454526408769115,1.71945240374099,1.2254915514276485,{}
4,5,2.8270910096467414,0.6922350841422149,1.6813955541890615,1.1667416313632069,{}
4,6,2.6386813525010147,0.7482034174388765,1.6244018445264752,1.0493323779511414,{}
4,7,2.1208791834780496,0.712266937408508,1.456323859406983,1.066851479378702,{}
4,8,1.8738716721168165,0.6811122879132703,1.3688943246711254,1.0038815366579799,{}
4,9,2.675592689739357,0.6806456829583445,1.6357239038845637,1.1297019496110057,{}
4,10,2.2403165098621356,0.7104982121232548,1.4967686894981922,1.008729856517399,{}
5,1,3.1438982293863478,0.7328127164076672,1.773104122545077,1.1666219485618932,{}
5,2,2.8205783008610434,0.6617544449617216,1.6794577401235922,1.2196104357063924,{}
5,3,3.3570917452176663,0.6117345164470214,1.832236814720648,1.153270845515101,{}
5,4,2.8205783008610434,0.6617544449617216,1.6794577401235922,1.2196104357063924,{}
5,5,3.2065156545523936,0.737200827983462,1.790674636708856,1.144711736288933,{}
5,6,2.729983767732608,0.7394908701231115,1.6522662520709572,1.03810277462801,{}
5,7,2.845588718852239,0.6958684667805677,1.6868872869436888,1.1404912622577916,{}
5,8,1.6828791787871284,0.7852766648696682,1.2972583315543318,0.9000367326895483,{}
5,9,2.142205505690381,0.721324899901058,1.4636275160334957,1.006032524361323,{}
5,10,1.9841558497665057,0.7438537077793455,1.4086006707958454,0.9810926119222224,{}
6,1,1.8584923713742334,0.8325530949746551,1.3632653341790193,0.9565681269774996,{}
6,2,2.438759804884953,0.6793823413006586,1.5616529079423997,1.0711267412284782,{}
6,3,2.438759804884953,0.6793823413006586,1.5616529079423997,1.0711267412284782,{}
6,4,3.5995801813193724,0.7009170090642236,1.897255960939212,1.2527182278524038,{}
6,5,2.6017977296716497,0.7185437889389431,1.613008905639287,1.0685982687590285,{}
6,6,2.0246398965928414,0.7579761649768233,1.4228984140102348,0.979818230514566,{}
6,7,2.459566314212859,0.7551645714560962,1.5683004540625687,1.0138610859456778,{}
6,8,2.880652763444741,0.7252638159949523,1.6972485862255833,1.1396409994007075,{}
6,9,3.0183562560610406,0.7842949717236032,1.737341721153625,1.0773647861445224,{}
6,10,2.79454572407864,0.6727186742538289,1.6716894819548995,1.1321749590967916,{}
7,1,2.3977965633817746,0.6847676763210151,1.5484820190695707,1.0457123236196542,{}
7,2,2.529083166882829,0.8020067802717825,1.5903091419226731,1.055890467876978,{}
7,3,2.624133903119392,0.7172999374489434,1.6199178692512137,1.0692075691121374,{}
7,4,2.7692157948633964,0.6837676107721509,1.6640960894321566,1.152341623121158,{}
7,5,2.291947491568321,0.7899563520557906,1.513917927619698,1.0647740353332062,{}
7,6,2.7220552661260067,0.6282268093543231,1.6498652266551976,1.1302067246474754,{}
7,7,2.885481251358911,0.6865074969712861,1.6986704363586573,1.1733151103270114,{}
7,8,2.5485607777937926,0.7782057296222469,1.5964212407111704,1.0721525232048679,{}
7,9,1.947593932125808,0.7954490157664897,1.395562227966137,0.9656638581185228,{}
7,10,1.6368597554730817,0.7977732242275417,1.2793982005118976,0.8709070370284416,{}
8,1,3.1914278125869564,0.6308944297862323,1.7864567760197716,1.1165262937919087,{}
8,2,2.8833916980567724,0.6237843273072776,1.6980552694352362,1.1744883610832018,{}
8,3,2.7199935601341947,0.628508393282573,1.6492402978748109,1.1259870489322483,{}
8,4,1.9608206153919745,0.7650572717962374,1.4002930462556666,1.005544894027929,{}
