PCA_components,Model,MSE,R2,RMSE,MAE,Best Params
1,1,0.019287717977544618,0.07861282582157103,0.1388802288936212,0.0999153529283301,{}
1,2,0.020535105922453153,-0.3131889515843831,0.14330075339108708,0.1035539418511946,{}
1,3,0.009427056643697751,0.05206289764212968,0.09709303087090108,0.07699059862371654,{}
1,4,0.02250147261538997,-0.2298057576849497,0.1500049086376508,0.10509034198285268,{}
1,5,0.017263481575256926,-0.28518636113874374,0.13139056882157457,0.09568652773316688,{}
1,6,0.020049076616405995,-0.36063331014731537,0.14159476196669846,0.10071564209087681,{}
1,7,0.015035342961515905,-0.019881496315435898,0.12261868928314275,0.09125390733884206,{}
1,8,0.009427056643697751,0.05206289764212968,0.09709303087090108,0.07699059862371654,{}
1,9,0.019409428464465667,-0.003066537964349747,0.1393177248754288,0.1027953443520655,{}
1,10,0.01950918403582922,0.09341852423236896,0.13967528068999618,0.10112554299333083,{}
2,1,0.013938957672288841,0.4234409454376674,0.11806336295518963,0.08231513332644154,{}
2,2,0.011932573416130812,0.30392818457768456,0.1092363191256956,0.08038571223793206,{}
2,3,0.01237813999240168,0.32015937768297054,0.11125708962759039,0.07942494840164385,{}
2,4,0.00908187695789293,0.47974201870178756,0.09529888224891692,0.07180535472190777,{}
2,5,0.010232372746819773,0.36944648709648564,0.10115519139826573,0.0753220919111215,{}
2,6,0.009809584850638188,0.5165250654735463,0.0990433483412096,0.0734090784273522,{}
2,7,0.010954356908017453,0.2651029449270045,0.10466306372363392,0.07204107624062134,{}
2,8,0.016283815111183795,0.09722433657176732,0.12760805268941217,0.08934174864572504,{}
2,9,0.012703839568246438,0.20725845193893733,0.11271131073786002,0.08267674046136923,{}
2,10,0.013872829817399622,0.0679305310538788,0.11778297762155455,0.08443011890564128,{}
3,1,0.006877050309067768,0.6218532393440449,0.08292798266609268,0.062474561370840065,{}
3,2,0.008251199395962142,0.5617272895292251,0.09083611284044547,0.06903484691427877,{}
3,3,0.0066096115594736805,0.6742388628450537,0.08129951758450772,0.05824734615543611,{}
3,4,0.007904088791847655,0.5341819774131048,0.08890494244893056,0.06667928339391,{}
3,5,0.006261435474042212,0.6185966721005962,0.07912923274013348,0.05995548437692054,{}
3,6,0.006725646468064518,0.5385570901940577,0.08201003882491775,0.0597610835172927,{}
3,7,0.00613708919477346,0.5809815920697374,0.07833957617177578,0.060713534111433244,{}
3,8,0.006600597063648402,0.6218828641240097,0.08124405863599136,0.0590949037939961,{}
3,9,0.007303863887441028,0.45626111333146235,0.08546264615281361,0.06525497666283729,{}
3,10,0.006639759922889855,0.6301387647378973,0.08148472202130812,0.06195330919973215,{}
4,1,0.0067260090763895265,0.6812127643522099,0.08201224955084165,0.05568693191058746,{}
4,2,0.0053348634058870865,0.6865071759055513,0.07304014927344471,0.05403547237009894,{}
4,3,0.004985739089522576,0.7001889646037829,0.07060976624747158,0.05216941093250117,{}
4,4,0.007210342177633787,0.5948791858291499,0.08491373373980081,0.06049706510373514,{}
4,5,0.006928043369011678,0.6159088698800388,0.08323486870904331,0.06365479815795311,{}
4,6,0.0068028554004436435,0.6791852160962584,0.08247942410349167,0.05311530187421995,{}
4,7,0.007210342177633787,0.5948791858291499,0.08491373373980081,0.06049706510373514,{}
4,8,0.00712093933543272,0.7214289176622262,0.08438565835159859,0.05865328008423165,{}
4,9,0.005897455762276892,0.678283543449878,0.07679489411592995,0.05653396202012425,{}
4,10,0.005244077750933964,0.6612633071516374,0.07241600479820717,0.05288931984075718,{}
5,1,0.007176919839879416,0.6136042963805131,0.08471670342901343,0.055662540043222256,{}
5,2,0.0055858623503012616,0.7288066532904107,0.07473862689601182,0.05441566944824656,{}
5,3,0.005810756179086319,0.6284109347406144,0.07622831612390712,0.05138404606656088,{}
5,4,0.008028799959849996,0.49898900446185035,0.08960357113335381,0.058713324873360194,{}
5,5,0.007148036089826314,0.5614270762157174,0.0845460589845932,0.0631077514095739,{}
5,6,0.005217648432476303,0.6427798062814865,0.07223329171840574,0.05196635865650361,{}
5,7,0.0063021136220314175,0.4858818269584749,0.07938585278266788,0.05145254012400164,{}
5,8,0.005587905208529479,0.6945960774964073,0.07475229232959668,0.05075599406038675,{}
5,9,0.005217648432476303,0.6427798062814865,0.07223329171840574,0.05196635865650361,{}
5,10,0.0031190450142368703,0.7870428089522659,0.055848411026965396,0.04357064406721569,{}
6,1,0.007178216334261784,0.6020392660351537,0.08472435502417108,0.06314792854456955,{}
6,2,0.004042845086882953,0.76073947812817,0.06358337115066291,0.048666706781818656,{}
6,3,0.005637832407781537,0.692446448440225,0.07508550064946984,0.05393849328142543,{}
6,4,0.004387566718092937,0.652368642809098,0.0662387101179736,0.04954106908844631,{}
6,5,0.004784293711053366,0.6822025886377507,0.06916858904917293,0.051625609221303964,{}
6,6,0.004207026442707026,0.7520639266434068,0.06486159451252356,0.04830593101480368,{}
6,7,0.0049933922306554706,0.6960497854697574,0.0706639386862597,0.052287058645135616,{}
6,8,0.006214033512560401,0.7236619866396903,0.07882914126489265,0.051825886217077205,{}
6,9,0.006989268940185605,0.49583392223485934,0.083601847707964,0.05451195049303672,{}
6,10,0.005070480826315811,0.7095360208973385,0.07120730879843594,0.04770374292042739,{}
7,1,0.0073119997870586305,0.7139546345242505,0.08551023206060565,0.058730912865211544,{}
7,2,0.00516811005146279,0.6892223203523014,0.07188956844676973,0.05223631759224359,{}
7,3,0.004519139511225321,0.7282989957222461,0.06722454545197996,0.047120627029156724,{}
7,4,0.004453576239728694,0.7427784280146135,0.06673511998737018,0.04819552535353154,{}
7,5,0.008191427154023009,0.4496451511439219,0.09050650337971856,0.05960403731906158,{}
7,6,0.00580879381416501,0.7137079446539076,0.07621544340988255,0.05193196525881254,{}
7,7,0.004834400427434569,0.5701878058107437,0.06952985277874942,0.049377365997613665,{}
7,8,0.004620887107584851,0.6932089473920777,0.06797710723166184,0.05089122769210014,{}
7,9,0.006028013945800429,0.6106256227645395,0.07764028558551565,0.052288379747563285,{}
7,10,0.005818899259001354,0.6576324837666538,0.0762817098589259,0.053984036704800675,{}
8,1,0.004939143768960942,0.6008630371146233,0.07027904217447006,0.04944216892071927,{}
8,2,0.007291770765607019,0.6074208771354944,0.08539186592180205,0.056134505667633526,{}
8,3,0.00702281714671636,0.7195095942023025,0.08380225024852471,0.05603951234983562,{}
8,4,0.003658685070387096,0.7476957778335316,0.06048706531471911,0.04468015861926181,{}
8,5,0.0067780484651029545,0.6221496072766834,0.08232890418985883,0.053591776562676316,{}
8,6,0.003658685070387096,0.7476957778335316,0.06048706531471911,0.04468015861926181,{}
8,7,0.009643953836153098,0.6010957894599744,0.09820363453637089,0.062121066438470866,{}
8,8,0.005877988140705511,0.6632777279017685,0.07666803858652907,0.049334035133699015,{}
8,9,0.005173590388593314,0.6888927672970933,0.07192767470586905,0.05022652148858364,{}
8,10,0.005866491724537167,0.7273872287307354,0.07659302660514967,0.052939037136580484,{}
9,1,0.006443471439804047,0.6408010024468817,0.08027123669038647,0.05241560345655272,{}
9,2,0.0038999234711855468,0.7354593243739758,0.06244936726008957,0.04442418950716395,{}
9,3,0.00452776687488531,0.7106773087437881,0.06728868311154046,0.046302097604173226,{}
9,4,0.0038999234711855468,0.7354593243739758,0.06244936726008957,0.04442418950716395,{}
9,5,0.005697588060940907,0.6647700903349406,0.07548236920593382,0.05319055599330374,{}
9,6,0.007270300941683066,0.5519793979291077,0.0852660597288456,0.05757665472383197,{}
9,7,0.004400406883573549,0.758317860679136,0.06633556273654087,0.04778308400448948,{}
9,8,0.004571958731401922,0.6377590767420032,0.06761626085049308,0.04946355822297824,{}
9,9,0.0037474250193788206,0.7415762394270515,0.06121621533040752,0.04518662191640183,{}
9,10,0.005836919363723925,0.7166178474417786,0.07639973405532198,0.052169573498017104,{}
10,1,0.00427063745371041,0.706993910143261,0.06535011441237429,0.046041021775934804,{}
10,2,0.004417965089117316,0.7176936037609514,0.0664677748169541,0.04616101646078876,{}
10,3,0.007370519871467922,0.7116653293519288,0.0858517319072127,0.05700432900316754,{}
10,4,0.005013598793542438,0.7499041068574184,0.07080677081707962,0.04957396373118633,{}
10,5,0.007370519871467922,0.7116653293519288,0.0858517319072127,0.05700432900316754,{}
10,6,0.005771348614332582,0.7018503789864905,0.07596939261526699,0.05169833616366862,{}
10,7,0.007222188773443252,0.6921405851415054,0.0849834617642942,0.0604359512228029,{}
10,8,0.004637743539300609,0.6920898111074447,0.0681009804577042,0.05080951672460784,{}
10,9,0.0055853278570883215,0.6773548286273372,0.07473505106098692,0.050742850209871536,{}
10,10,0.005013598793542438,0.7499041068574184,0.07080677081707962,0.04957396373118633,{}
11,1,0.006048774023370135,0.6201099841370395,0.07777386465497349,0.05200724316522404,{}
11,2,0.00697814874613508,0.727014884222897,0.08353531436545313,0.05581528771607818,{}
11,3,0.005258496592209386,0.7356024332815778,0.07251549208417045,0.04837801657379583,{}
11,4,0.006707364165703338,0.6437300164560419,0.08189849916636652,0.055807012486569815,{}
11,5,0.006204656408403853,0.6266919431077023,0.07876964141345226,0.053354847725515055,{}
11,6,0.007375720928601291,0.5743405310403518,0.08588201749261187,0.0522219510146941,{}
11,7,0.005516344080645913,0.5542857693175953,0.07427209489872971,0.04910628519142135,{}
11,8,0.0065214838698364995,0.5295772745329805,0.08075570487486627,0.05130149665453074,{}
11,9,0.006103172748025696,0.6654378363855789,0.07812280555654473,0.05582698550667156,{}
11,10,0.005249609347184752,0.6405916396598128,0.07245418792026277,0.05184579933185489,{}
12,1,0.005920968241370871,0.675425876456451,0.07694782804843078,0.055459031583664914,{}
12,2,0.006305399858544728,0.6206306338036485,0.07940654795761322,0.053268180630582224,{}
12,3,0.005042504583059872,0.6938768883154196,0.07101059486485008,0.0504438487204523,{}
12,4,0.005762529799498979,0.4876705778966727,0.07591132853203782,0.05181001042661372,{}
12,5,0.0061149531742211586,0.6751966625143873,0.078198166054078,0.05422175674753607,{}
12,6,0.005171024634724852,0.5821871817255679,0.07190983684256871,0.048431198867903376,{}
12,7,0.00425566564739784,0.6907836818518814,0.06523546311169899,0.04658950770071149,{}
12,8,0.005198513862654582,0.6936318010002698,0.07210072026446464,0.051033638973796785,{}
