PCA_components,Best_Params,Max_MSE,Min_MSE,Max_R2,Min_R2,Max_RMSE,Min_RMSE,Max_MAE,Min_MAE
1,{},18.876322709969543,0.02530863465713477,0.18808722584550885,-287.2608635233636,4.344689023390459,0.1590868777025144,0.6957959932566835,0.09248563721844391
2,{},18.876027674565048,0.016532762643154137,0.29242127644082094,-44.84657125171514,4.344655069687932,0.12857979095936553,0.7047235434910001,0.08342851225767856
3,{},18.841955365310287,0.020572898641718382,0.3866662031334531,-226.1861835639675,4.340732123191926,0.1434325578162726,0.6695762482551072,0.09643297870128571
4,{},7.752540303671692,0.014773161326774678,0.5667230303618929,-245.6337865270527,2.784338396041633,0.121544894285094,0.44773867533903583,0.0763126666302143
5,{},18.805536703407885,0.014722367736117308,0.5242670630989524,-279.46270857473667,4.336535103444671,0.12133576445598103,0.6707444561372261,0.08176171461451191
6,{},15.506405536280132,0.019672220561370357,0.2881183998440707,-432.5869970710398,3.9378173568971087,0.1402576934124127,0.8208977785325359,0.08310877152258334
7,{},18.870799707168494,0.019190938216062096,0.2751713441186474,-557.8390079471417,4.344053372964988,0.13853136185016768,0.69665742964,0.08476284968129764
8,{},8.251374422391367,0.0160464758714843,0.33351944463327055,-297.2853312675413,2.872520569533205,0.12667468520380976,0.4704860617314287,0.07815710733322621
9,{},18.859277573541522,0.010416952027877093,0.43306385049960683,-313.5825587172021,4.342726974326331,0.10206347058510745,0.6947946786769762,0.06974985876032144
10,{},7.995392441905729,0.04059075692624594,0.254896966390355,-288.03164019269724,2.8276124985410798,0.20147147918811223,0.5033164534444644,0.1353738859294881
11,{},18.846759792181143,0.0091022467009259,0.5046158720309244,-255.9160084641311,4.341285499962096,0.09540569532751124,0.6916898618019165,0.07069237529858334
12,{},18.86808509000051,0.590725273278428,-0.022177559943056036,-434.58603045284366,4.343740909630834,0.7685865424780921,0.8900930677708095,0.18861834769613092
13,{},7.513241110829086,0.02426557879915043,0.4696049846549467,-237.58365545035906,2.7410292064896145,0.1557741275024528,0.49016898775672624,0.10334861896241668
14,{},18.844855557647143,0.016866125685148895,0.45819959804432375,-264.3506609166427,4.341066177524496,0.12986964882199725,0.6854051265680118,0.08839794847386906
15,{},18.833125535908255,0.009289464752699414,0.4944266457480928,-245.12929180029795,4.3397149141283755,0.0963818694189909,0.6808389149551192,0.06631416885479761
16,{},18.774808221144106,0.018810921618700703,0.5039967010199723,-204.41335170665712,4.332990678635728,0.13715291327092072,0.6963736506338213,0.09459872938184524
17,{},13.22958056585289,0.023741680741504345,0.4197729461478812,-441.1074545035354,3.637249038195335,0.15408335647143837,0.7917458549822024,0.09829829519633335
18,{},13.265117663815547,0.013170021547375241,0.5117088598005216,-424.0771587864548,3.6421309234863517,0.11476071430317625,0.7953672360837094,0.08468858106834525
19,{},18.777323182252083,0.023499290357849773,0.4256967667788323,-205.71176655731185,4.333280879685978,0.1532947825526028,0.6880155973768689,0.09717306592002552
