PCA_components,Model,MSE,R2,RMSE,MAE,Best Params
50,1,18.718945761362157,-0.01723822310486245,4.326539698345799,0.6901972394162738,{}
50,2,7.148432630984141,-212.61404400329252,2.6736552939719327,0.5587885358401785,{}
50,3,1.279976645512154,-56.91169220127618,1.1313605285284412,0.36631501282573825,{}
50,4,0.12067639779514801,-2.5508040399525385,0.34738508574080723,0.17407332508672788,{}
50,5,0.6294679686379495,-15.109829402725012,0.7933901742761562,0.32247434375172623,{}
50,6,0.012837524383775665,0.3013257022036604,0.11330279954076891,0.08329508478745239,{}
50,7,1.638982828995179,-63.64912110152008,1.280227647332762,0.36289546847447607,{}
50,8,3.6684846670939746,-110.56212611274205,1.9153288665641666,0.4535985215086666,{}
50,9,2.4065517667107055,-87.4823657520841,1.5513064709175635,0.5190882748037076,{}
50,10,18.793660879381864,-0.02030093687575385,4.335165611528799,0.684558746200738,{}
