PCA_components,Model,MSE,R2,RMSE,MAE,Best Params
5,1,1.1196128096534377,-38.42285073848853,1.0581175783689816,0.36255571697409555,{}
5,2,1.1196128096534377,-38.42285073848853,1.0581175783689816,0.36255571697409555,{}
5,3,5.65869365049067,-120.28730132728985,2.378800885002919,0.5706340629770552,{}
5,4,0.284162315521438,-7.104488765896171,0.5330687718497849,0.19798610610333336,{}
5,5,13.366348593155413,-0.01585750037946765,3.656001722258267,0.5001611424050075,{}
5,6,20.484177964309243,-0.024539087430918594,4.525944980256526,0.7951875454336941,{}
5,7,14.061628561801562,-0.07018511469140787,3.7498838064400823,0.6989025821796782,{}
5,8,13.723573915304197,-0.04423605924841767,3.704534237296802,0.5743107233189964,{}
5,9,13.423440347087608,-0.023841736500178845,3.6638013520232793,0.5385616250150659,{}
5,10,13.402242006903306,-0.01966179739921614,3.6609072655426966,0.5096638188754553,{}
