PCA_components,Model,MSE,R2,RMSE,MAE,Best Params
1,1,0.01868629413079198,-0.2758330485842144,0.13669782050490775,0.1025528570235864,{}
1,2,0.020403311615662483,-0.6644754317298514,0.14284016107405678,0.1005115440480851,{}
1,3,0.02142895672673102,-0.2745410457399875,0.1463863269801214,0.1101873548351984,{}
1,4,0.02282707037069627,-0.3173707012444833,0.15108630106894624,0.1089004345811421,{}
1,5,0.020668630028965358,-0.6702518903389234,0.14376588617945968,0.10629955061536678,{}
1,6,0.018503534766830795,-0.11247483427948501,0.13602769852802332,0.10361020595932469,{}
1,7,0.022005457150538754,-0.3232699854941412,0.14834236465197242,0.11152006999250405,{}
1,8,0.018708909334981563,-0.3593878233049883,0.13678051518758644,0.1045018913308151,{}
1,9,0.020343868905499177,-0.6437611116630224,0.14263193508292304,0.10913778135936562,{}
1,10,0.023192241169201922,-0.4291845599439206,0.15228999037757512,0.11338237450991458,{}
2,1,0.014530346783961636,0.32061491412040777,0.12054188808858785,0.08693744035720628,{}
2,2,0.011421223762290895,0.2481729121379147,0.1068701256773421,0.07683714739030334,{}
2,3,0.01609275775066653,0.25217804886271145,0.1268572337340939,0.08691096334482874,{}
2,4,0.010400572016781693,0.334787545741418,0.10198319477630466,0.0763515842867687,{}
2,5,0.011042139800168256,0.17135570398903555,0.10508158639917964,0.07834696268593265,{}
2,6,0.011843428203421078,0.04292116520856759,0.10882751583777459,0.0809796490833698,{}
2,7,0.014530346783961636,0.32061491412040777,0.12054188808858785,0.08693744035720628,{}
2,8,0.01188247839884602,0.3429895477916286,0.10900678143512917,0.08043568633842954,{}
2,9,0.012655872499365207,0.31862486018892233,0.11249832220688985,0.08424525157466851,{}
2,10,0.010306603460975228,0.29286959791434863,0.10152144335545682,0.0766481773644703,{}
3,1,0.009697028468259063,0.4515752164672945,0.09847349119564647,0.07279506547300427,{}
3,2,0.009295579712202077,0.5653731934295122,0.09641358676142112,0.06578436930259744,{}
3,3,0.005817637610029797,0.6216945548771508,0.07627343974169382,0.05468678166711883,{}
3,4,0.005712239236607572,0.6565018086170636,0.07557935721218838,0.055625882256827595,{}
3,5,0.009302772136733953,0.426731629535129,0.09645087939844796,0.06891951865973439,{}
3,6,0.0075042161077998265,0.5707494825349666,0.0866268786682276,0.06252345481432145,{}
3,7,0.005729546740674891,0.633884003196983,0.07569376949706555,0.05765226975431007,{}
3,8,0.008458805793991908,0.3267435567390484,0.09197176628722485,0.059209576540630304,{}
3,9,0.008713406119702585,0.5471576329535404,0.09334562721254051,0.05937712597698434,{}
3,10,0.008117627412635208,0.3709852131302124,0.09009787684865392,0.06142396608047854,{}
4,1,0.004701620216013413,0.6300354326464873,0.06856836162555886,0.04879740152187218,{}
4,2,0.005341114044253755,0.6023787616050812,0.07308292580523686,0.05248861424834427,{}
4,3,0.005104464559050809,0.720184766600026,0.07144553561315646,0.05230394552954714,{}
4,4,0.0046549536870565435,0.6685102420963361,0.06822722101226565,0.05054160040045091,{}
4,5,0.00649752089075272,0.5844933705895445,0.08060720123383965,0.05273177795428531,{}
4,6,0.004871267723407054,0.7137494703527307,0.06979446771347321,0.051966824993603646,{}
4,7,0.003282282436122696,0.66995029103826,0.05729120731947177,0.042445726008904644,{}
4,8,0.0038657562202167495,0.7844988106087087,0.06217520583172001,0.04431498008379269,{}
4,9,0.004871267723407054,0.7137494703527307,0.06979446771347321,0.051966824993603646,{}
4,10,0.00535793101188067,0.7154068354909094,0.07319788939498645,0.052639744826731255,{}
5,1,0.004424363991225693,0.6679788472928399,0.06651589277177067,0.04799119802036367,{}
5,2,0.003798523271214423,0.7913749217432238,0.061632161013665775,0.04464740030211749,{}
5,3,0.005069771169073803,0.7450915604075474,0.07120232558753825,0.04856986109470244,{}
5,4,0.005575412796276654,0.6948564290857089,0.07466868685249965,0.04944746475684337,{}
5,5,0.004575098845491484,0.6962489327450316,0.06763947697529515,0.04968075545876907,{}
5,6,0.0063797328014316085,0.6491991210925236,0.07987322956680548,0.05270078287462207,{}
5,7,0.00701880604507445,0.6718266798030953,0.08377831488562211,0.05517538003446878,{}
