Components,alpha,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_MSE,split1_test_MSE,split2_test_MSE,split3_test_MSE,split4_test_MSE,split5_test_MSE,split6_test_MSE,split7_test_MSE,split8_test_MSE,split9_test_MSE,mean_test_MSE,std_test_MSE,rank_test_MSE,split0_test_R2,split1_test_R2,split2_test_R2,split3_test_R2,split4_test_R2,split5_test_R2,split6_test_R2,split7_test_R2,split8_test_R2,split9_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_Max Error,split1_test_Max Error,split2_test_Max Error,split3_test_Max Error,split4_test_Max Error,split5_test_Max Error,split6_test_Max Error,split7_test_Max Error,split8_test_Max Error,split9_test_Max Error,mean_test_Max Error,std_test_Max Error,rank_test_Max Error
6,0.1,0.0005795717239379883,0.0005842140719378767,0.0005879640579223633,0.0005978155627508789,0.1,{'alpha': 0.1},-8.152658561605238,-9.375779745936846,-10.459297771135653,-7.517756121964565,-12.078695503723514,-7.839070702053303,-9.98725082152733,-6.080128276187311,-10.449896007943599,-7.177902606451923,-8.911843611852927,1.756609079869851,1,0.24609231702259093,0.2432751430531942,0.17983219031253606,0.21012886562113675,0.17733991421698925,0.2083111271579342,0.22114015975194512,0.19514474254100023,0.19099251658033023,0.22811804614848374,0.21003750224061407,0.023289167282808786,1,-11.87100631861813,-16.641955594257908,-11.724872072374676,-14.0800095207872,-16.69724115273702,-10.880340618679407,-12.928993694841303,-7.7095868939568994,-16.53047834448575,-11.843659161880124,-13.090814337261842,2.778593688873721,1
6,0.1,0.0007374286651611328,0.0006569923812987514,0.0004944562911987305,0.0006547912460441557,0.2,{'alpha': 0.2},-9.325613817397619,-10.870718481524358,-11.270421634817414,-8.18681484384276,-13.177058986932131,-8.707198403887377,-11.346427632420475,-6.393684031516826,-11.45616235653991,-7.897431959159868,-9.863153214803875,1.976155654145061,2,0.13762463467720254,0.12261773305783363,0.11622775938247842,0.1398326012781136,0.102532183776332,0.12063657135019434,0.11514420023130434,0.15363788829059277,0.11308963546945872,0.15074283599691285,0.1272086043510423,0.01630611428124803,2,-12.658966640106968,-17.558544659030275,-12.632265343410454,-15.225701050890754,-17.51050179708524,-12.119823864269316,-13.920783825847934,-7.636716302353035,-17.41845904668157,-13.088819748248284,-13.977058227792384,2.944517616915335,2
6,0.1,0.0007000923156738281,0.0004583186297360636,0.0006000995635986328,0.0004899794159123112,0.30000000000000004,{'alpha': 0.30000000000000004},-10.416954091440699,-11.953395649265412,-12.3718612345335,-9.071677049620785,-14.300983321177108,-9.580166168511601,-12.375964315577855,-7.110749128445364,-12.474304789040268,-8.857018062911365,-10.851307381052397,2.0814936661696044,3,0.036704203491899956,0.0352342036790132,0.029858165192782282,0.04686242468448576,0.02598354580971074,0.03247320455956404,0.03485536089975738,0.05871659930009365,0.034267334610793454,0.04755291586805843,0.03825079580961589,0.00934200005932202,3,-13.486779615280492,-18.06006455597228,-13.320932796444374,-16.146493501746626,-18.117401024313995,-13.38423159129457,-14.473961941700482,-8.489240967091284,-18.033665311407553,-14.020061340533951,-14.75328326457856,2.8343933122624616,3
6,0.1,0.0008231639862060547,0.0007395199307368414,0.0009795904159545898,0.0007129214027765526,0.4,{'alpha': 0.4},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.885153679702507,-12.823352289143473,-7.491876294528538,-12.921352102806647,-9.274095102254442,-11.271099072778412,2.100904312532525,4,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,0.0016716940052083906,-3.4373206963644876e-05,0.008264998700829973,-0.00034206456454177747,0.002702176357415653,-5.166546039672149e-05,0.003547050854491377,4,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.603603341793878,-14.640343930202363,-8.730216293851601,-18.300611683409116,-14.165918105530507,-14.965957081234716,2.844043802965298,4
6,0.1,0.0007048368453979493,0.0004614934992251562,0.0007014036178588867,0.0004591967265978664,0.5,{'alpha': 0.5},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
6,0.1,0.0005279064178466796,0.0005296820587664763,0.00048265457153320315,0.000580192620880241,0.6,{'alpha': 0.6},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
6,0.1,0.0006162643432617188,0.0006919560756480218,0.0008196830749511719,0.0005484479754990592,0.7000000000000001,{'alpha': 0.7000000000000001},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
6,0.1,0.0006961822509765625,0.0005767964455640668,0.0006371498107910156,0.0005260769693259421,0.8,{'alpha': 0.8},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
6,0.1,0.0005120992660522461,0.000512597876367165,0.00030598640441894533,0.0004677040342216793,0.9,{'alpha': 0.9},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
6,0.1,0.0007785558700561523,0.0010819393890158558,0.0011404752731323242,0.0012835347863632666,1.0,{'alpha': 1.0},-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,5,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,5,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,5
8,0.1,0.0,0.0,0.0008507966995239258,0.0025523900985717773,0.1,{'alpha': 0.1},-8.152655026754415,-9.375776405663567,-10.45929538903952,-7.517754479690558,-12.078692781077175,-7.839067676221392,-9.987247373999507,-6.080127182795585,-10.449892307128092,-7.177900313869042,-8.911840893623886,1.7566086263181588,1,0.24609264390383767,0.2432754126486718,0.17983237710505418,0.21012903817060646,0.17734009965195363,0.2083114327448521,0.22114042860881233,0.19514488727842016,0.19099280308915645,0.22811829268336314,0.2100377415884728,0.023289203177568576,1,-11.871004197711624,-16.641953401635412,-11.724869669838762,-14.080007657441465,-16.697238962877336,-10.880338757891577,-12.928991522170953,-7.709591408824742,-16.53047642844493,-11.843658547719837,-13.090813055455664,2.7785923459797415,1
8,0.1,0.0,0.0,0.0,0.0,0.2,{'alpha': 0.2},-9.325610407806957,-10.870714713615763,-11.27041931575981,-8.186813048659332,-13.177056160412839,-8.707195399439573,-11.34642418013252,-6.393682435951117,-11.456159399187973,-7.897429490970271,-9.863150455193615,1.9761552717927102,2,0.1376249499751604,0.12261803716801645,0.11622794123181845,0.13983278989337966,0.10253237628591227,0.12063687477747365,0.1151444694593926,0.15363809950315133,0.11308986442100477,0.15074310141581204,0.12720885041311217,0.01630611965139508,2,-12.658965108938734,-17.55854304386947,-12.632263531014956,-15.22569907883739,-17.51050008472647,-12.11981824162165,-13.920781835083034,-7.636714068097111,-17.418457633817226,-13.088818055491162,-13.977056068149718,2.9445180081448643,2
