Components,depth,iterations,l2_leaf_reg,learning_rate,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
5,8,150,0.2,0.05,0.2270521640777588,0.006267256338548466,0.00037772655487060546,0.000806024000713095,8,100,1,0.05,"{'depth': 8, 'iterations': 100, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.6937250233780716,0.8221233224285964,0.7475126367882942,0.687820348442316,0.8025720164148259,0.7147662745137968,0.7593932072149995,0.6729706653123244,0.7973041598693349,0.8210438183500457,0.7519231472712606,0.054328674246401254,17
5,8,150,0.2,0.05,0.22797021865844727,0.004646588537666111,0.0010892391204833985,0.002303651442144895,8,100,1,0.1,"{'depth': 8, 'iterations': 100, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.6709318576396927,0.8121672951882525,0.734572006471859,0.6801495302366526,0.8142106926716741,0.7170648684169261,0.7804418037258558,0.6654933445448352,0.7774417467287924,0.8067045817296684,0.7459177727354209,0.056843013882215083,25
5,8,150,0.2,0.05,0.3327448606491089,0.00479772192733605,0.001125931739807129,0.0025201923444000884,8,150,0.2,0.01,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 0.2, 'learning_rate': 0.01}",0.666846032159219,0.7384037452447412,0.6733882102568572,0.6483383284258959,0.7091587142557547,0.6087208620344711,0.6767987024127071,0.6255684243264034,0.7286386202388118,0.7268942505464182,0.680275588990128,0.04254200162414109,61
5,8,150,0.2,0.05,0.33466031551361086,0.00667674982650161,0.0015714168548583984,0.002837904493286086,8,150,0.2,0.05,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 0.2, 'learning_rate': 0.05}",0.6839971014414694,0.8197373789868871,0.75999266152245,0.7115338393720978,0.8300946509756898,0.7253025396548065,0.7803458899420982,0.669414790141178,0.803434199453949,0.8234238455773083,0.7607276897067934,0.05686351351862012,1
5,8,150,0.2,0.05,0.33102049827575686,0.0054289511718555875,0.0019730329513549805,0.0034754503951792744,8,150,0.2,0.1,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 0.2, 'learning_rate': 0.1}",0.6512421189957396,0.8323077907675691,0.7274705000282544,0.6935682040637456,0.8164013768878164,0.7332228958902438,0.7624394379898105,0.6681435594120902,0.7598391084822161,0.8273044727251291,0.7471939465242616,0.061448920412922894,23
5,8,150,0.2,0.05,0.33773033618927,0.00910641505311137,0.0010741949081420898,0.0007964597311163914,8,150,0.6,0.01,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 0.6, 'learning_rate': 0.01}",0.6595545166079216,0.726278146541721,0.6663230677698118,0.6353804012535986,0.6992685498658868,0.5926278273958469,0.6642603350252931,0.6179902884888557,0.7156902153661523,0.7131122442564509,0.6690485592571538,0.04243422944964092,62
5,8,150,0.2,0.05,0.33610260486602783,0.00429997111477922,0.0015150547027587891,0.0020747439477803897,8,150,0.6,0.05,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 0.6, 'learning_rate': 0.05}",0.6881766352081385,0.8203315028119285,0.7465468906856126,0.7079124710235983,0.8065335143738722,0.7291964145865251,0.7845699686348925,0.6516204089533515,0.8000127537629785,0.8239184508638782,0.7558819010904776,0.057160853889159605,7
5,8,150,0.2,0.05,0.33929035663604734,0.013905825658713815,0.0023520231246948243,0.0035135929437773135,8,150,0.6,0.1,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 0.6, 'learning_rate': 0.1}",0.6502000286957532,0.8089654128516083,0.7360871598620329,0.6722466427905459,0.8227366394559256,0.7280968388918421,0.765379811304749,0.6381697493007485,0.7815505458795067,0.8189720078788634,0.7422404836911576,0.06583273539729148,30
5,8,150,0.2,0.05,0.3339603662490845,0.005050736389452816,0.0005417108535766601,0.000765394117327716,8,150,1,0.01,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.6528532954477666,0.7164274076037065,0.6509620905252659,0.6270730897831653,0.689261660562779,0.5772584368647318,0.6485940734080106,0.6092261031388669,0.7112663688364494,0.7030521641373961,0.6585974690308138,0.04390164715722104,64
5,8,150,0.2,0.05,0.3312251567840576,0.0048119570531970045,0.0006267547607421875,0.0007203101685674356,8,150,1,0.05,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.6882126562911642,0.8259881636782771,0.7530739545688876,0.6947674518052251,0.8110613315039915,0.726522470772216,0.7675104367087489,0.6728936052389214,0.7973236601571225,0.8267157352852658,0.756406946600982,0.05558596561415641,5
5,8,150,0.2,0.05,0.3284477710723877,0.0063762410059887056,0.0003045797348022461,0.0006196432844421538,8,150,1,0.1,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.6577691096136331,0.8103190813200801,0.7291944910259971,0.6768726276091136,0.8142828775682854,0.7188339065001413,0.7780417578061662,0.6542190898306798,0.7731593054477326,0.8063119495951453,0.7419004196316975,0.06003391062561973,31
5,8,150,0.2,0.05,0.434480619430542,0.006191018606565411,0.0015035629272460937,0.0029498170605332975,8,200,0.2,0.01,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 0.2, 'learning_rate': 0.01}",0.6935200009728748,0.7803745297711762,0.7094623866035953,0.677638931767786,0.7548355351053537,0.6570854335306209,0.7262897185318964,0.661682862872261,0.7706663410529545,0.7720752442922579,0.7203630984500775,0.044879363400647715,55
5,8,150,0.2,0.05,0.43364777565002444,0.005933805829828687,0.0013612985610961914,0.003085932260572948,8,200,0.2,0.05,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 0.2, 'learning_rate': 0.05}",0.6757044994071316,0.8186870639354844,0.7562530309499289,0.7083690939588605,0.8322707772623561,0.725766554330609,0.7818159404954215,0.6625486139944881,0.7983490941353395,0.8244992832681961,0.7584263951737815,0.05933248967764754,3
5,8,150,0.2,0.05,0.44461536407470703,0.015589827541178112,0.0003176689147949219,0.0008510742911206538,8,200,0.2,0.1,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 0.2, 'learning_rate': 0.1}",0.6475432525587843,0.8324644886045001,0.7270001578341092,0.6899451650272179,0.8178944090650869,0.732345376952754,0.75759096307732,0.6635253244312229,0.7543947346754117,0.8266888671856696,0.7449392739412076,0.06287652042962467,26
5,8,150,0.2,0.05,0.4605824947357178,0.0563729561964118,0.0001005411148071289,0.00030162334442138675,8,200,0.6,0.01,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 0.6, 'learning_rate': 0.01}",0.6860465650843278,0.7707820653065389,0.7051664903570831,0.6716180667341829,0.7453909621350099,0.6448320796119498,0.7170017179005249,0.6517467648420572,0.760615204498903,0.7616726866433973,0.7114872603113974,0.044627849680912816,56
5,8,150,0.2,0.05,0.4444545030593872,0.010114737890857279,0.0,0.0,8,200,0.6,0.05,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 0.6, 'learning_rate': 0.05}",0.6857495948559078,0.8194930461572097,0.7454345006565597,0.7061541715633943,0.8075952037539317,0.7326154769747062,0.7886835430228543,0.6446691628594301,0.7966078687706841,0.8241973908225284,0.7551199959437206,0.0587592818389764,8
5,8,150,0.2,0.05,0.4493033170700073,0.0035598396209640506,0.0,0.0,8,200,0.6,0.1,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 0.6, 'learning_rate': 0.1}",0.6501232838795731,0.8088482002020072,0.7358811824640807,0.6703642180839997,0.822922305923439,0.7305220839006324,0.7642198308583384,0.6351806882138147,0.777733417935424,0.8183070143173249,0.7414102225778635,0.06615099820801609,33
5,8,150,0.2,0.05,1.4402649402618408,2.9447104893668303,0.0,0.0,8,200,1,0.01,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.6849988972376335,0.7618432063252153,0.6930060918718628,0.6655316929779558,0.7389178526887266,0.6295563984019308,0.7027542316852311,0.6453383435357876,0.7566519621844223,0.7535794637326193,0.7032178140641385,0.045536400182539676,57
5,8,150,0.2,0.05,0.47395436763763427,0.041190267981042805,0.0005414247512817383,0.0008886763499553255,8,200,1,0.05,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.6803639935061627,0.8255923794479431,0.7528631635647851,0.6924923571149487,0.8092717848540504,0.7272940315175929,0.7706945700020625,0.6673930365384078,0.7926647471223396,0.8263270142138877,0.754495707788218,0.057099534947211796,11
5,8,150,0.2,0.05,0.4849768400192261,0.0274676755855657,0.0015279293060302735,0.001920715652661179,8,200,1,0.1,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.6553865334855808,0.8074778789671163,0.726202288169509,0.6738548887616905,0.8150857883895157,0.7177365978850581,0.7756641557735956,0.6491779285151849,0.7680674753142812,0.8030018224751556,0.7391655357736687,0.06056601384099384,37
10,6,200,0.2,0.05,0.07328236103057861,0.0034732406396982074,0.0014183998107910156,0.0008777587129308381,4,100,0.2,0.01,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 0.2, 'learning_rate': 0.01}",0.5964456394524891,0.5608386388908805,0.5375909474734866,0.5120906458030463,0.5322153960351119,0.5638945594960987,0.6027429259117585,0.510176756367368,0.5086858366618547,0.5207260937787656,0.544540743987086,0.03317924357480791,79
10,6,200,0.2,0.05,0.07348437309265136,0.0070777620533810865,0.001341700553894043,0.0014979294752674082,4,100,0.2,0.05,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 0.2, 'learning_rate': 0.05}",0.7198225157477729,0.7942942832484865,0.7719765732358413,0.6957711743614002,0.7657989473980631,0.7584208512111792,0.7758214126336089,0.7276114774723303,0.7088360310222581,0.7482440097836129,0.7466597276114554,0.030611909117761633,52
10,6,200,0.2,0.05,0.06841030120849609,0.00483786191946109,0.0015628576278686524,0.0018456734391067446,4,100,0.2,0.1,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 0.2, 'learning_rate': 0.1}",0.7100446924769868,0.8210297061231204,0.7912772578489732,0.7507320059485211,0.7747256748237186,0.7802022760637441,0.7543307947665088,0.7614350928760333,0.7475028446369226,0.7838619567023779,0.7675142302266906,0.028468284983525993,39
10,6,200,0.2,0.05,0.07071561813354492,0.0010971061564119104,0.0012206554412841797,0.0006250806072464127,4,100,0.6,0.01,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 0.6, 'learning_rate': 0.01}",0.5922177936063351,0.5541215550977298,0.5351269081313397,0.5088233205227723,0.5290554111642465,0.5535833296449545,0.5991255663956441,0.5097407845367619,0.5073068089309722,0.5156308452514536,0.540473232328221,0.0320905799312378,80
10,6,200,0.2,0.05,0.06927366256713867,0.004078190048139549,0.00032019615173339844,0.0004906624932010895,4,100,0.6,0.05,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 0.6, 'learning_rate': 0.05}",0.7226343051038386,0.788389929793537,0.7732628104900112,0.6955363575380293,0.755320526984483,0.7498197068637176,0.7790269266038944,0.720671284051625,0.6999828667176862,0.7438736725456967,0.7428518386692519,0.030804990885945824,54
10,6,200,0.2,0.05,0.06702396869659424,0.002132060844935838,0.001167607307434082,0.0014017411064708152,4,100,0.6,0.1,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 0.6, 'learning_rate': 0.1}",0.7221591946375976,0.8100165903167262,0.7844552561190715,0.7408584725220348,0.7866982429209177,0.7726252513927203,0.760969696117653,0.7486291084557586,0.7306186449687923,0.7640291314162615,0.7621059588867534,0.02595307575491424,47
10,6,200,0.2,0.05,0.0685129165649414,0.004152761295181411,0.0006533384323120118,0.0019600152969360355,4,100,1,0.01,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.5899583130526584,0.5495512287120001,0.5312390193491212,0.5032452178552873,0.5257499106869724,0.5533199389102088,0.5946926600709723,0.5034259999525439,0.5039621832058191,0.5135865301467075,0.5368731001942292,0.03259260464213679,81
10,6,200,0.2,0.05,0.06827943325042725,0.0052038387013203565,0.0007936954498291016,0.001292290052667703,4,100,1,0.05,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.7291640830099312,0.7908629298204496,0.7696141474355296,0.6976668912946791,0.759464354325589,0.7535875988262307,0.7741482685827366,0.7178026358874774,0.7051691456334395,0.7405804430334619,0.7438060497849524,0.029435558225056647,53
10,6,200,0.2,0.05,0.06890954971313476,0.005081894413059142,0.003414463996887207,0.005308181118086504,4,100,1,0.1,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.7149977138193877,0.8148364715243671,0.7841614642481933,0.7379930069996736,0.7843632039463959,0.7856751827079825,0.7534560953798641,0.7374959184162306,0.7249879849732951,0.7685259452615427,0.7606492987276934,0.0303260327209827,49
10,6,200,0.2,0.05,0.09604568481445312,0.006822146882178348,0.000591111183166504,0.001470940391791389,4,150,0.2,0.01,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 0.2, 'learning_rate': 0.01}",0.6683461496826455,0.6525279540272655,0.6208114436201325,0.5793414409560104,0.6164793406949554,0.6487513130935632,0.6929781470506555,0.5997375850787912,0.5924298780002197,0.6086926333125835,0.6280095885516823,0.03445437037498378,70
10,6,200,0.2,0.05,0.0953871488571167,0.002301299140811543,0.00023071765899658204,0.0004665242538163518,4,150,0.2,0.05,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 0.2, 'learning_rate': 0.05}",0.7167930848942894,0.8153437647285259,0.7944967021007344,0.7343718663965232,0.7785112938917345,0.7845863050715365,0.7847476023857848,0.7338670156913389,0.7097783863895071,0.764798789428938,0.7617294810978913,0.033962409206925726,48
10,6,200,0.2,0.05,0.09426314830780029,0.0033251491894518777,0.0014569520950317382,0.0020834590490686838,4,150,0.2,0.1,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 0.2, 'learning_rate': 0.1}",0.7084762941037084,0.8237326181736317,0.7983134521238157,0.7718251483586658,0.7758984752854137,0.7834072032976364,0.7510381096350591,0.7692231632277347,0.7281810841286391,0.7853852518080946,0.7695480800142398,0.031678905654021795,38
10,6,200,0.2,0.05,0.09284703731536866,0.003298240754230706,0.0009217023849487305,0.002131965251527461,4,150,0.6,0.01,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 0.6, 'learning_rate': 0.01}",0.6654482427248554,0.6497272347272387,0.6182669265971035,0.5764810876126674,0.6144443823295694,0.6384746081175191,0.6913348845347433,0.5989446718534297,0.5881298005506318,0.6021962539044727,0.6243448092952231,0.034488010188615754,71
10,6,200,0.2,0.05,0.09338836669921875,0.003055545770900807,0.0019522428512573243,0.003806887971977521,4,150,0.6,0.05,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 0.6, 'learning_rate': 0.05}",0.7228438002496997,0.813553309976058,0.8009184336816415,0.7338641873052152,0.7768315002706053,0.7596372908711718,0.7846530557749714,0.7278089552445564,0.70671659766963,0.7632729750267522,0.7590100106070302,0.03372452984054482,50
10,6,200,0.2,0.05,0.09422953128814697,0.0031321012603532463,0.0011181831359863281,0.0019128381054344477,4,150,0.6,0.1,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 0.6, 'learning_rate': 0.1}",0.7141296337572539,0.8112899968840889,0.7915752462858627,0.7574611493870512,0.7916035263333129,0.7785931862920834,0.7562090294443231,0.7557997089119415,0.7333369531322252,0.762429384996863,0.7652427815425006,0.027489365167177843,44
10,6,200,0.2,0.05,0.09445013999938964,0.0029933508953070313,0.0007952213287353516,0.0014259500744031998,4,150,1,0.01,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.6645940655350764,0.6417525027823783,0.6158609528293881,0.5742305380967154,0.6154026881870488,0.6379030778885866,0.6870004098487194,0.5916185172425252,0.5892736574005825,0.6008786058737747,0.6218515015684795,0.033890192729057675,72
10,6,200,0.2,0.05,0.09673025608062744,0.004003311440861998,0.0008501291275024414,0.002237932946769776,4,150,1,0.05,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.7249912951044368,0.8181426423270621,0.7907805734586978,0.7263293968985869,0.7795169432793204,0.7706331451961159,0.7750427189327858,0.7282618969460077,0.7133137283019174,0.7620720136619817,0.7589084354106912,0.032537487601441054,51
10,6,200,0.2,0.05,0.09813168048858642,0.007375383144819275,0.0009677648544311523,0.0013126578538724112,4,150,1,0.1,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.7040015603592287,0.8198835236963005,0.7896020575942577,0.760046895287584,0.8021948215063606,0.7860709657599959,0.7581474150559973,0.7424354188121397,0.7254166648747113,0.7691378754097973,0.7656937198356373,0.033653400788161265,43
10,6,200,0.2,0.05,0.11938347816467285,0.004751615799210532,0.0010515689849853516,0.0021061612037245473,4,200,0.2,0.01,"{'depth': 4, 'iterations': 200, 'l2_leaf_reg': 0.2, 'learning_rate': 0.01}",0.7000009461403427,0.7034979316013483,0.6700322767269864,0.6154827812530623,0.662240294478508,0.6913464189049356,0.73478505678009,0.6482282594137949,0.632056336375177,0.6544205333123454,0.671209083498659,0.0344225417932041,66
10,6,200,0.2,0.05,0.12022039890289307,0.004128111130236438,0.0011909961700439452,0.001512602643222843,4,200,0.2,0.05,"{'depth': 4, 'iterations': 200, 'l2_leaf_reg': 0.2, 'learning_rate': 0.05}",0.7150915456163648,0.823098408417913,0.8050451478996354,0.7534612768790141,0.7841743229197469,0.7922742810875311,0.7828920977189902,0.7389155917670589,0.6962754793247623,0.7735866353263562,0.7664814786957372,0.03806565606968471,42
10,6,200,0.2,0.05,0.12060012817382812,0.004482209833237819,0.0002000570297241211,0.0006001710891723633,4,200,0.2,0.1,"{'depth': 4, 'iterations': 200, 'l2_leaf_reg': 0.2, 'learning_rate': 0.1}",0.7061462057297551,0.8206013954867439,0.8029985985738751,0.7813088124753761,0.7809484086408542,0.7895946876599119,0.7505104717795478,0.7718880455854278,0.7192086369151734,0.7812454762412775,0.7704450739087944,0.03383204585901601,37
10,6,200,0.2,0.05,0.12038261890411377,0.0043536721329573615,0.00018558502197265624,0.0005567550659179688,4,200,0.6,0.01,"{'depth': 4, 'iterations': 200, 'l2_leaf_reg': 0.6, 'learning_rate': 0.01}",0.7004101300614766,0.701138080932683,0.6647865250715099,0.6132869655435064,0.6591566409667446,0.6823802944937387,0.7345697842972105,0.6438282982159361,0.6284207660406013,0.6475288725160144,0.6675506358139421,0.035265791152121105,68
10,6,200,0.2,0.05,0.12241153717041016,0.004583894543619507,0.0004841327667236328,0.0011564824318595701,4,200,0.6,0.05,"{'depth': 4, 'iterations': 200, 'l2_leaf_reg': 0.6, 'learning_rate': 0.05}",0.7205101930727595,0.8253340565500902,0.8041288633485302,0.7515191709378686,0.792372344236889,0.7672870314792142,0.7746563561859541,0.7319628220687192,0.700259012882642,0.7724520152964724,0.764048186605914,0.03675511738433562,45
10,6,200,0.2,0.05,0.12066500186920166,0.004056048729036497,0.0011293649673461913,0.001472819302790963,4,200,0.6,0.1,"{'depth': 4, 'iterations': 200, 'l2_leaf_reg': 0.6, 'learning_rate': 0.1}",0.7110081463945148,0.8084356759465932,0.7913059051205636,0.7687115831152522,0.8042087103418384,0.782075492853981,0.7462290243385294,0.7613410612979237,0.7347995003161608,0.7568212093707809,0.7664936309096138,0.029425908551957005,41
10,6,200,0.2,0.05,0.1202547550201416,0.002826861368413545,0.001534247398376465,0.0022911810934717835,4,200,1,0.01,"{'depth': 4, 'iterations': 200, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.6985583661718407,0.6956696580201975,0.6647373419718754,0.6107506591648418,0.6580894024529076,0.6810527714060804,0.7275351443442304,0.640367080735453,0.6303388698612666,0.6482311616576686,0.6655330455786361,0.033634017240534476,69
10,6,200,0.2,0.05,0.12128477096557617,0.003627401258753302,0.0004108428955078125,0.0009475621863832065,4,200,1,0.05,"{'depth': 4, 'iterations': 200, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.7155929727410906,0.8244911725749796,0.7966949688500065,0.7402405570462818,0.7900902710286075,0.7824970091511405,0.7672954079932537,0.7348875353645502,0.7084057010575515,0.7715273386596992,0.7631722934467161,0.03557761541588641,46
10,6,200,0.2,0.05,0.12694299221038818,0.009341773161198977,0.00011966228485107421,0.00035898685455322267,4,200,1,0.1,"{'depth': 4, 'iterations': 200, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.6986638088184948,0.8209369192072118,0.794743132794796,0.7690226894327561,0.8016705857001167,0.7959451156155808,0.7576814295117913,0.7415538529293596,0.7259130290207438,0.7644230903679182,0.767055365339877,0.03580748434383237,40
10,6,200,0.2,0.05,0.11161229610443116,0.0058981326076411105,0.0011715173721313476,0.00237584740697242,6,100,0.2,0.01,"{'depth': 6, 'iterations': 100, 'l2_leaf_reg': 0.2, 'learning_rate': 0.01}",0.6304189382374299,0.636049915655891,0.610550550466393,0.5755561846090802,0.5844353080364776,0.6066346920710428,0.6248984305776035,0.561640378894154,0.5625805705275586,0.5772089623767193,0.5969973931452349,0.02672242919057585,75
10,6,200,0.2,0.05,0.1102191686630249,0.005085986741883486,0.0006253719329833984,0.0011131917517766988,6,100,0.2,0.05,"{'depth': 6, 'iterations': 100, 'l2_leaf_reg': 0.2, 'learning_rate': 0.05}",0.7475195411670201,0.8314928592511948,0.8316477822718893,0.7866942069411355,0.8096830963525447,0.8056239871721673,0.8001136696360627,0.7505077753324543,0.7491179597006328,0.7676184938644481,0.788001937168955,0.031140839186605762,23
10,6,200,0.2,0.05,0.11181035041809081,0.005545600806630788,0.0006777048110961914,0.001726278368979141,6,100,0.2,0.1,"{'depth': 6, 'iterations': 100, 'l2_leaf_reg': 0.2, 'learning_rate': 0.1}",0.7214855950065897,0.8495611377053014,0.8049820952108246,0.8094476254852411,0.8126920888768233,0.7869953590224519,0.7899621276090105,0.7404216867300729,0.7399936308555988,0.7623391433170105,0.7817880489818926,0.03797077037470139,36
10,6,200,0.2,0.05,0.11091370582580566,0.005366398319516755,0.0009796857833862306,0.0023054935876255104,6,100,0.6,0.01,"{'depth': 6, 'iterations': 100, 'l2_leaf_reg': 0.6, 'learning_rate': 0.01}",0.6181637816374734,0.6224589386773116,0.5971183376542966,0.5668447431338176,0.5733831223407466,0.5934764430424255,0.6175851523522367,0.5507203417237934,0.5531324417783063,0.5680323495491466,0.5860915651889554,0.02591272332365073,76
10,6,200,0.2,0.05,0.10933191776275634,0.0033947295841444424,0.0025951623916625976,0.0028449256794244,6,100,0.6,0.05,"{'depth': 6, 'iterations': 100, 'l2_leaf_reg': 0.6, 'learning_rate': 0.05}",0.7393658250370603,0.8225956437549635,0.8181654468200833,0.7895766954582815,0.8000542499560162,0.7994711141466894,0.802471345489985,0.7592991223191129,0.7470706436534635,0.763643684786541,0.7841713771422196,0.028118485174578347,33
10,6,200,0.2,0.05,0.10978243350982667,0.0028251308368305527,0.00020301342010498047,0.00040602838369782846,6,100,0.6,0.1,"{'depth': 6, 'iterations': 100, 'l2_leaf_reg': 0.6, 'learning_rate': 0.1}",0.7421379624599324,0.8465714955473795,0.8497905773933678,0.8072297801562884,0.817187888682878,0.81162238993435,0.7779172050774904,0.7521770402254234,0.75979824186667,0.7747982116520131,0.7939230792995792,0.036242932446737736,6
10,6,200,0.2,0.05,0.11029491424560547,0.004806052694848422,0.0014616012573242187,0.003630407406267731,6,100,1,0.01,"{'depth': 6, 'iterations': 100, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.6170412886662691,0.6127481147186916,0.5916058361889739,0.5606357992137304,0.5636733565264374,0.5802548186752894,0.6152139906305649,0.5412622553150388,0.547862351245803,0.5524794492991758,0.5782777260479974,0.027788438083431184,78
10,6,200,0.2,0.05,0.11078991889953613,0.0017094849614099068,0.001378488540649414,0.002197876329415017,6,100,1,0.05,"{'depth': 6, 'iterations': 100, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.7494609447179332,0.828679556963053,0.8259551924310992,0.7689632304795168,0.7918662400922886,0.8002736746839006,0.8014189118452616,0.745207092291771,0.7564996047767145,0.7662592256741532,0.7834583673955692,0.028945886255752964,34
10,6,200,0.2,0.05,0.10848453044891357,0.003580669664546249,0.00309445858001709,0.005941913304372246,6,100,1,0.1,"{'depth': 6, 'iterations': 100, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.7166360469716266,0.83394607017789,0.829782921084298,0.8060914879321913,0.7933927144719912,0.8069978373486025,0.7945698721428708,0.7662739795231499,0.7317054263049232,0.7678229471999615,0.7847219303157505,0.0369471068478404,30
10,6,200,0.2,0.05,0.15652840137481688,0.005253895569313973,0.003439188003540039,0.0033862284938486814,6,150,0.2,0.01,"{'depth': 6, 'iterations': 150, 'l2_leaf_reg': 0.2, 'learning_rate': 0.01}",0.7050078835940822,0.7269071827331373,0.7018088862640333,0.6565163613016634,0.675196095308886,0.701203178274425,0.7149917549063209,0.6537654018541691,0.6492053462460023,0.6656157931778789,0.6850217883660599,0.026722927763846334,63
10,6,200,0.2,0.05,0.15807247161865234,0.004643621156436974,0.0007529258728027344,0.0012131109031418908,6,150,0.2,0.05,"{'depth': 6, 'iterations': 150, 'l2_leaf_reg': 0.2, 'learning_rate': 0.05}",0.7387867959794842,0.8326241888231938,0.8439985887073828,0.8006679144919864,0.8258683013870436,0.8188823229879683,0.7978402462883499,0.7587073246870306,0.752070012448516,0.7706990097117443,0.79401447055127,0.035043890737546005,5
10,6,200,0.2,0.05,0.1587596893310547,0.003319416685490035,0.0002704143524169922,0.0008112430572509765,6,150,0.2,0.1,"{'depth': 6, 'iterations': 150, 'l2_leaf_reg': 0.2, 'learning_rate': 0.1}",0.7240150402641687,0.8518600238303033,0.8117093522279513,0.8139503495425334,0.8157866519492297,0.7926543302494361,0.7848461431062023,0.7407604829392005,0.7477348845327036,0.7672052872771489,0.7850522545918878,0.03796026727174652,29
10,6,200,0.2,0.05,0.16063051223754882,0.004081410788008277,0.00020406246185302734,0.0004082243606086941,6,150,0.6,0.01,"{'depth': 6, 'iterations': 150, 'l2_leaf_reg': 0.6, 'learning_rate': 0.01}",0.6958099273349808,0.7162266441286731,0.6928015260889961,0.6499513264338459,0.6620916141078284,0.6871226352945252,0.7090024698790919,0.6463931537925311,0.6446381516257853,0.6582731192817983,0.6762310567968055,0.025596092138942112,65
10,6,200,0.2,0.05,0.15600113868713378,0.003292408840238095,0.001634669303894043,0.00457973873540376,6,150,0.6,0.05,"{'depth': 6, 'iterations': 150, 'l2_leaf_reg': 0.6, 'learning_rate': 0.05}",0.7355215616352463,0.8339916119492123,0.826719470623646,0.8048120420094924,0.8114121632557187,0.8156082435228815,0.8001141362716123,0.7650240303002278,0.7491333385623645,0.7706071491255471,0.7912943747255948,0.03215687887420056,13
10,6,200,0.2,0.05,0.15941743850708007,0.0029447059474596265,0.0006627321243286132,0.0007769258484134253,6,150,0.6,0.1,"{'depth': 6, 'iterations': 150, 'l2_leaf_reg': 0.6, 'learning_rate': 0.1}",0.7330304923891197,0.8450039286852394,0.8509541270581875,0.813153582457822,0.8211648738505022,0.8143789206377505,0.7806663592767003,0.7420669884004572,0.7618215815951993,0.7667298858087753,0.7928970740159753,0.039653894686089965,9
