Compound1,Compound2,CAS1,CAS2,SMILES1,SMILES2,Miscibility,MolecularWeight_diff,XLogP_diff,ExactMass_diff,MonoisotopicMass_diff,TPSA_diff,Complexity_diff,HBondDonorCount_diff,HBondAcceptorCount_diff,RotatableBondCount_diff,HeavyAtomCount_diff,Volume3D_diff,XStericQuadrupole3D_diff,YStericQuadrupole3D_diff,ZStericQuadrupole3D_diff,FeatureCount3D_diff,FeatureAcceptorCount3D_diff,FeatureDonorCount3D_diff,FeatureAnionCount3D_diff,FeatureRingCount3D_diff,FeatureHydrophobeCount3D_diff,ConformerModelRMSD3D_diff,EffectiveRotorCount3D_diff,ConformerCount3D_diff,MaxAbsEStateIndex_diff,MaxEStateIndex_diff,MinAbsEStateIndex_diff,MinEStateIndex_diff,qed_diff,MolWt_diff,HeavyAtomMolWt_diff,ExactMolWt_diff,NumValenceElectrons_diff,NumRadicalElectrons_diff,MaxPartialCharge_diff,MinPartialCharge_diff,MaxAbsPartialCharge_diff,MinAbsPartialCharge_diff,FpDensityMorgan1_diff,FpDensityMorgan2_diff,FpDensityMorgan3_diff,BCUT2D_MWHI_diff,BCUT2D_MWLOW_diff,BCUT2D_CHGHI_diff,BCUT2D_CHGLO_diff,BCUT2D_LOGPHI_diff,BCUT2D_LOGPLOW_diff,BCUT2D_MRHI_diff,BCUT2D_MRLOW_diff,AvgIpc_diff,BalabanJ_diff,BertzCT_diff,Chi0_diff,Chi0n_diff,Chi0v_diff,Chi1_diff,Chi1n_diff,Chi1v_diff,Chi2n_diff,Chi2v_diff,Chi3n_diff,Chi3v_diff,Chi4n_diff,Chi4v_diff,HallKierAlpha_diff,Ipc_diff,Kappa1_diff,Kappa2_diff,Kappa3_diff,LabuteASA_diff,PEOE_VSA1_diff,PEOE_VSA10_diff,PEOE_VSA11_diff,PEOE_VSA12_diff,PEOE_VSA13_diff,PEOE_VSA14_diff,PEOE_VSA2_diff,PEOE_VSA3_diff,PEOE_VSA4_diff,PEOE_VSA5_diff,PEOE_VSA6_diff,PEOE_VSA7_diff,PEOE_VSA8_diff,PEOE_VSA9_diff,SMR_VSA1_diff,SMR_VSA10_diff,SMR_VSA2_diff,SMR_VSA3_diff,SMR_VSA4_diff,SMR_VSA5_diff,SMR_VSA6_diff,SMR_VSA7_diff,SMR_VSA8_diff,SMR_VSA9_diff,SlogP_VSA1_diff,SlogP_VSA10_diff,SlogP_VSA11_diff,SlogP_VSA12_diff,SlogP_VSA2_diff,SlogP_VSA3_diff,SlogP_VSA4_diff,SlogP_VSA5_diff,SlogP_VSA6_diff,SlogP_VSA7_diff,SlogP_VSA8_diff,SlogP_VSA9_diff,EState_VSA1_diff,EState_VSA10_diff,EState_VSA11_diff,EState_VSA2_diff,EState_VSA3_diff,EState_VSA4_diff,EState_VSA5_diff,EState_VSA6_diff,EState_VSA7_diff,EState_VSA8_diff,EState_VSA9_diff,VSA_EState1_diff,VSA_EState10_diff,VSA_EState2_diff,VSA_EState3_diff,VSA_EState4_diff,VSA_EState5_diff,VSA_EState6_diff,VSA_EState7_diff,VSA_EState8_diff,VSA_EState9_diff,FractionCSP3_diff,NHOHCount_diff,NOCount_diff,NumAliphaticCarbocycles_diff,NumAliphaticHeterocycles_diff,NumAliphaticRings_diff,NumAromaticCarbocycles_diff,NumAromaticHeterocycles_diff,NumAromaticRings_diff,NumHAcceptors_diff,NumHDonors_diff,NumHeteroatoms_diff,NumRotatableBonds_diff,NumSaturatedCarbocycles_diff,NumSaturatedHeterocycles_diff,NumSaturatedRings_diff,RingCount_diff,MolLogP_diff,MolMR_diff,fr_Al_COO_diff,fr_Al_OH_diff,fr_Al_OH_noTert_diff,fr_ArN_diff,fr_Ar_COO_diff,fr_Ar_N_diff,fr_Ar_NH_diff,fr_Ar_OH_diff,fr_COO_diff,fr_COO2_diff,fr_C_O_diff,fr_C_O_noCOO_diff,fr_C_S_diff,fr_HOCCN_diff,fr_Imine_diff,fr_NH0_diff,fr_NH1_diff,fr_NH2_diff,fr_N_O_diff,fr_Ndealkylation1_diff,fr_Ndealkylation2_diff,fr_Nhpyrrole_diff,fr_SH_diff,fr_aldehyde_diff,fr_alkyl_carbamate_diff,fr_alkyl_halide_diff,fr_allylic_oxid_diff,fr_amide_diff,fr_amidine_diff,fr_aniline_diff,fr_aryl_methyl_diff,fr_azide_diff,fr_azo_diff,fr_barbitur_diff,fr_benzene_diff,fr_benzodiazepine_diff,fr_bicyclic_diff,fr_diazo_diff,fr_dihydropyridine_diff,fr_epoxide_diff,fr_ester_diff,fr_ether_diff,fr_furan_diff,fr_guanido_diff,fr_halogen_diff,fr_hdrzine_diff,fr_hdrzone_diff,fr_imidazole_diff,fr_imide_diff,fr_isocyan_diff,fr_isothiocyan_diff,fr_ketone_diff,fr_ketone_Topliss_diff,fr_lactam_diff,fr_lactone_diff,fr_methoxy_diff,fr_morpholine_diff,fr_nitrile_diff,fr_nitro_diff,fr_nitro_arom_diff,fr_nitro_arom_nonortho_diff,fr_nitroso_diff,fr_oxazole_diff,fr_oxime_diff,fr_para_hydroxylation_diff,fr_phenol_diff,fr_phenol_noOrthoHbond_diff,fr_phos_acid_diff,fr_phos_ester_diff,fr_piperdine_diff,fr_piperzine_diff,fr_priamide_diff,fr_prisulfonamd_diff,fr_pyridine_diff,fr_quatN_diff,fr_sulfide_diff,fr_sulfonamd_diff,fr_sulfone_diff,fr_term_acetylene_diff,fr_tetrazole_diff,fr_thiazole_diff,fr_thiocyan_diff,fr_thiophene_diff,fr_unbrch_alkane_diff,fr_urea_diff
acetic acid,acetic acid,64-19-7,64-19-7,CC(=O)O,CC(=O)O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetic acid,acetone,64-19-7,67-64-1,CC(=O)O,CC(=O)C,0,1.9699999999999989,-0.1,1.9792645549999932,1.9792645549999932,20.229999999999997,5.0,1.0,1.0,0.0,0.0,-5.099999999999994,-0.1499999999999999,-0.06999999999999984,-0.029999999999999916,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.44444444444444464,-0.44444444444444464,0.6666666666666663,-1.0000000000000002,0.03164592136614697,1.9720000000000084,3.9880000000000067,1.979264556000004,0.0,0.0,0.17341660959807045,-0.18108957248491303,0.18108957248491303,0.17341660959807045,0.5,0.5,0.5,0.22740106368712887,0.3041629626103539,0.03186969670430373,-0.03193762985431259,-0.08506782839945393,-0.08572322148960554,-0.09228948694988137,-0.019436397128882246,0.0,0.0,0.75488750216347,0.0,-0.5527864045000421,-0.5527864045000421,0.0,-0.27639320225002106,-0.27639320225002106,-0.38923025456442495,-0.38923025456442495,0.0,0.0,0.0,0.0,-0.2,0.0,-0.20000000000000018,-0.16967353561085097,-5.727948503449327,-1.5707083622005946,0.3119902107688839,-5.783244946364939,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,0.0,-13.847474399381248,6.923737199690624,0.0,5.106527394840707,0.1860603415869102,0.0,0.0,0.0,-6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.292587736427616,0.0,0.0,-6.923737199690624,0.0,0.0,0.0,0.0,5.969305287951849,-4.794537184071822,0.0,-5.783244946364939,0.0,6.923737199690624,-13.847474399381248,0.0,0.0,0.0,9.901064578912528,0.0,0.0,-0.44444444444444464,7.416666666666666,0.0,-1.0000000000000002,0.0,0.0,-1.972222222222222,0.0,-0.16666666666666663,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5044,-3.0451999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetic acid,acetonitrile,64-19-7,75-05-8,CC(=O)O,CC#N,0,19.0,-0.2,18.994580266,18.994580266,13.509999999999998,2.0,1.0,1.0,0.0,1.0,9.400000000000006,-0.3599999999999999,0.5200000000000001,-0.029999999999999916,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6805555555555554,1.6805555555555554,-0.5972222222222223,-2.263888888888889,0.04290230333104428,18.99900000000001,17.991000000000007,18.994580272000007,8.0,0.0,0.24096972938696512,-0.2827750492455816,0.2827750492455816,0.24096972938696512,0.0,0.0,0.0,2.164156526995969,-0.10010289930499461,0.47826265884115515,-0.443250774942916,0.2010391788998993,-0.6769420210062023,1.117758787837949,-1.6235821878797236,-0.10701770959535661,0.32750528214649544,2.75488750216347,0.8702434880030783,0.40824829046386313,0.40824829046386313,0.31783724519578205,0.20412414523193156,0.20412414523193156,0.29541123814945924,0.29541123814945924,0.0,0.0,0.0,0.0,-0.020000000000000018,0.4902249956730631,0.9799999999999986,-0.6151417004048603,-0.33399074403702445,4.563176170771062,5.106527394840706,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,-5.261891554738487,0.0,0.0,0.0,0.0,-6.069221312792274,9.901064578912528,5.969305287951849,-5.261891554738487,0.0,0.0,0.0,0.0,0.0,0.0,-6.069221312792274,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,-11.33111286753076,0.0,0.0,0.0,0.0,0.0,5.969305287951849,0.0,0.0,0.0,0.0,6.923737199690624,-6.923737199690624,-6.069221312792274,0.0,0.0,4.639173024174042,0.0,0.0,9.0,0.09722222222222143,0.0,-0.8333333333333333,-1.75,0.0,-0.3472222222222223,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4389800000000001,2.0228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetic acid,benzene,64-19-7,71-43-2,CC(=O)O,C1=CC=CC=C1,0,-18.060000000000002,-2.3000000000000003,-18.025820825400004,-18.025820825400004,37.3,16.0,1.0,2.0,0.0,-2.0,-19.799999999999997,-0.26,-0.48,-0.05999999999999994,2.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,7.0,7.0,-1.1666666666666667,-2.833333333333333,-0.012745488699243024,-18.061999999999983,-16.045999999999985,-18.025820823999993,-6.0,0.0,0.36195312394030665,-0.4191649043900125,0.4191649043900125,0.23741598237612171,1.6666666666666667,1.5,1.3333333333333335,2.7169359062077163,0.47597837905954066,0.0772705943597849,0.10448773733431249,-0.37843876786589337,-0.3031505814250406,0.6387865974274698,-1.8519358306069544,-0.9086949695628422,-0.19696051232594947,-44.941455049141474,-0.6652904179296599,-1.1086397291739338,-1.1086397291739338,-1.2679491924311228,-1.07226905701809,-1.07226905701809,-0.635682502479814,-0.635682502479814,-0.6666666666666671,-0.6666666666666671,-0.38490017945975075,-0.38490017945975075,0.25,-31.154349382602973,0.05842911877394652,-0.7309111400783803,0.5736099958229298,-13.371454125031036,5.106527394840706,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,-36.39820241076966,0.0,6.923737199690624,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,6.923737199690624,0.0,-36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,6.923737199690624,-36.39820241076966,0.0,0.0,0.0,5.969305287951849,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,-36.39820241076966,0.0,9.901064578912528,0.0,0.0,9.0,7.416666666666666,0.0,-0.8333333333333333,-12.0,0.0,1.0833333333333333,0.0,0.5,1.0,2.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,-1.0,-1.5957000000000001,-13.132199999999992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetic acid,butanol,64-19-7,71-36-3,CC(=O)O,CCCCO,0,-14.070000000000007,-1.1,-14.052035572000008,-14.052035572000008,17.069999999999997,18.0,0.0,1.0,-2.0,-1.0,-19.700000000000003,-2.13,0.33000000000000007,-0.039999999999999925,0.0,1.0,-1.0,1.0,0.0,-1.0,0.0,-2.0,-7.0,0.9337499999999999,0.9337499999999999,0.48958333333333326,-1.1770833333333333,-0.08293891551339283,-14.070999999999984,-8.022999999999989,-14.052035571999994,-8.0,0.0,0.25664226967300724,-0.08505672310289403,0.08505672310289403,0.25664226967300724,0.3999999999999999,-0.20000000000000018,-0.20000000000000018,0.1140150753380631,0.48856178660963323,-0.036591852032473726,0.19992673558606766,-0.368403610935905,-0.028270751202047473,1.3970471778759226,-0.4207128309441692,-0.5943609377704336,0.6124298005098012,15.900134529890124,-0.5439700743700162,-1.2130720530957793,-1.2130720530957793,-0.6821627548042177,-1.095603604221475,-1.095603604221475,-0.5581421524438143,-0.5581421524438143,-0.5116672736016926,-0.5116672736016926,-0.15811388300841892,-0.15811388300841892,-0.49000000000000005,-8.0,-1.490000000000001,-3.0851417004048587,-2.8039907440370255,-8.568362128749449,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,-13.344558822616634,-6.4208216229260096,0.3168552351777061,0.0,4.794537184071823,5.969305287951849,0.0,0.0,0.0,-12.841643245852019,-6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6375766765610678,4.794537184071822,0.0,-12.841643245852019,0.0,0.0,0.0,0.0,5.969305287951849,0.0,0.0,0.0,-6.606881964512918,-5.917906046161395,0.0,0.0,0.0,-6.923737199690624,4.794537184071823,0.0,0.0,9.0,-0.6495833333333341,0.0,-0.8333333333333333,0.0,-2.0381944444444446,-1.3122222222222224,0.0,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,-0.6879,-8.683999999999996,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetic acid,butyl acetate,64-19-7,123-86-4,CC(=O)O,CCCCOC(=O)C,0,-56.11,-2.0,-56.06260025500001,-56.06260025500001,10.999999999999996,-37.0,1.0,0.0,-4.0,-4.0,-51.89999999999999,-5.33,0.1200000000000001,-0.029999999999999916,1.0,1.0,0.0,1.0,0.0,-1.0,-0.19999999999999996,-4.0,-9.0,-1.0963463718820847,-1.0963463718820847,0.6513425925925926,-0.6513425925925926,0.01919877044376761,-56.107999999999976,-48.043999999999976,-56.062600255999996,-24.0,0.0,-0.0024383134173577292,-0.015555601265778929,0.015555601265778929,-0.0024383134173577292,0.375,-0.25,-0.625,-0.1675173331137252,0.49549565808527696,-0.2246787818335234,0.36951502399834224,-0.44753932615277203,0.20922730968376224,-0.02837957986690931,0.0066116001069914665,-0.8533946700610974,-0.019315066573980744,-41.909236884766436,-2.8284271247461903,-3.082355038523547,-3.082355038523547,-2.038004802460785,-1.9762992632633127,-1.9762992632633127,-1.1745786910203697,-1.1745786910203697,-0.8032161629029312,-0.8032161629029312,-0.36023509022874206,-0.36023509022874206,0.0,-45.03039854325014,-4.000000000000001,-3.749701205814441,-4.313990744037024,-25.779079934897297,0.36966444104065665,0.0,0.0,0.0,5.969305287951849,-5.969305287951849,0.0,0.0,0.0,0.0,-13.344558822616634,-6.4208216229260096,0.0,-6.606881964512918,0.36966444104065843,0.0,0.0,0.0,0.0,-19.765380445542643,-6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5003545696722114,-4.736862953800048,0.0,-19.765380445542643,0.0,0.0,0.0,0.0,5.969305287951849,-4.794537184071822,0.0,-5.969305287951849,-6.606881964512918,-5.917906046161395,-6.923737199690624,0.0,0.0,-11.660600153490673,9.901064578912528,-4.6433333333333335,0.0,-1.0963463718820847,7.416666666666666,0.0,-0.6513425925925926,0.0,-2.0484722222222222,-2.977172146636433,0.0,-0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,-1.2587000000000002,-18.23119999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
acetic acid,carbon tetrachloride,64-19-7,56-23-5,CC(=O)O,C(Cl)(Cl)(Cl)Cl,0,-93.75000000000001,-3.0,-93.85133163399999,-91.85428163400002,37.3,12.0,1.0,2.0,0.0,-1.0,-34.099999999999994,-0.17999999999999994,-0.3999999999999999,-0.95,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.173611111111112,4.173611111111112,-0.7777777777777775,0.7777777777777775,-0.039912653152632926,-93.771,-97.803,-91.85428135199999,-8.0,0.0,0.033999341870678934,-0.4150121723502212,0.21574826388456975,0.23326325033633039,1.2,1.2,1.2,-19.261459186120863,-0.9866265286118754,-0.456894794673083,0.31585207633734447,-0.8777825257150162,0.028993176424079614,-1.2067128037479433,-1.889436429431536,0.08935002957177052,-0.22067629639976616,7.900134529890124,-0.9226497308103743,0.3436039939269122,-2.680111790146906,-0.2679491924311228,0.1718019969634561,-1.340055895073453,0.09044660732800974,-3.338124821243419,0.0,0.0,0.0,0.0,-1.69,-0.36452797660028,-2.6900000000000004,-0.8669899573256792,-37.13597647530933,-25.892366940890312,5.106527394840706,0.0,0.0,0.0,2.717587530377748,0.0,4.794537184071822,0.0,0.0,0.0,-46.40375956093006,0.0,6.923737199690624,0.0,9.901064578912528,-40.434454272978215,0.0,0.0,0.0,3.6720194421165226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.40375956093006,7.824114925218454,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,2.717587530377748,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,-36.50269498201753,1.6111111111111107,-19.305555555555554,9.0,7.416666666666666,0.0,-0.8333333333333333,0.0,0.0,1.0833333333333333,0.0,-0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.462,-12.8332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetic acid,chloroform,64-19-7,67-66-3,CC(=O)O,C(Cl)(Cl)Cl,0,-59.32000000000001,-2.5,-57.893253634000004,-57.893253634000004,37.3,23.0,1.0,2.0,0.0,0.0,-19.89999999999999,-0.3999999999999999,-0.6199999999999999,-0.1399999999999999,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.194444444444445,4.194444444444445,0.08333333333333348,-0.08333333333333348,0.002023707377255879,-59.32600000000001,-62.35,-57.89325370399999,-2.0,0.0,0.11957791768041745,-0.3940219473930606,0.3013268396943083,0.2122730253791698,1.0,1.0,1.0,-19.218344496168537,-1.0287412185642122,-0.1334836166973794,0.10000969912853996,-0.6166718983665738,-0.23111745092436298,-1.0005675561913376,-2.0945816769881427,0.0,0.47924947994960165,19.019550008653873,0.0,0.6442181977465133,-1.6235686403088496,0.0,0.2730772722739333,-1.036230069142021,0.27158220624674145,-1.7079044309748328,0.0,0.0,0.0,0.0,-1.4,0.0,-1.4000000000000004,-1.2535396332213964,-12.103474163246965,-15.589100714008637,5.106527394840706,0.0,-4.2954515122943855,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,-34.802819670697545,0.0,6.923737199690624,0.0,9.901064578912528,-28.833514382745697,0.0,0.0,0.0,2.6282856873962386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.802819670697545,6.78038117049817,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,1.6738537756574638,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,-24.901755091785017,0.7499999999999998,-14.416666666666666,9.0,7.416666666666666,0.0,-0.8333333333333333,0.0,0.0,1.0833333333333333,0.0,-0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.8955,-8.037199999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
