Unnamed: 0,Compound1,Compound2,CAS1,CAS2,MF_mean,MF_std,Temp_mean,Temp_std,MolecularWeight,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,RotatableBondCount,HeavyAtomCount,Volume3D,XStericQuadrupole3D,YStericQuadrupole3D,ZStericQuadrupole3D,FeatureCount3D,EffectiveRotorCount3D,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,LabuteASA,PEOE_VSA1,PEOE_VSA6,PEOE_VSA7,SMR_VSA5,SlogP_VSA2,SlogP_VSA5,EState_VSA5,EState_VSA8,NumRotatableBonds,MolLogP,MolMR
957,naphthalene,"1,2-dimethylbenzene",91-20-3,95-47-6,-2.7181005369557116,-1.2708524381339554,-27.95,0.0,22.00999999999999,0.1999999999999997,21.984349936,21.984349936,0.0,24.0,0.0,2.0,10.599999999999994,1.0700000000000005,-0.1899999999999999,0.0,1.0,0.0,0.0,0.0,-0.0578703703703704,-0.0578703703703704,0.035673514148796,22.00599999999996,24.02199999999999,21.984349936,6.0,0.0211072415075274,0.0003554804394549,-0.0003554804394549,-0.0211072415075274,-0.375,-0.4499999999999999,-0.3999999999999999,0.0001221625233291,0.0124276172918569,0.0103501573465389,0.0846617183726929,0.0778807286130975,0.587057563507277,0.4085649037809606,0.2822372660883447,-0.2468099096874567,114.86706849005591,0.8284271247461916,0.3094010767585038,0.3094010767585038,1.1617960425484744,0.5773502691896266,0.5773502691896266,0.2628917115316045,0.2628917115316045,0.2331195790392572,0.2331195790392572,0.4702278675076534,0.4702278675076534,-0.5199999999999998,0.123725624873221,0.149308173818516,9.951780302941993,0.0,24.26546827384644,-14.201928953845648,-13.847474399381248,0.0,-11.126902983393991,-0.3544545544644002,10.417993874465196,0.0,0.5363600000000011,8.032000000000032
958,naphthalene,"1,3-dimethylbenzene",91-20-3,108-38-3,-1.1499675044773958,-1.3475655874408976,12.1875,6.362779613959405,22.00999999999999,0.0999999999999996,21.984349936,21.984349936,0.0,22.0,0.0,2.0,11.599999999999994,0.6699999999999999,-0.05,0.0,1.0,0.0,-0.0462962962962962,-0.0462962962962962,-0.0277777777777779,-0.0277777777777779,0.035673514148796,22.00599999999997,24.02199999999999,21.984349936,6.0,0.0213603543765046,0.0001111599798983,-0.0001111599798983,-0.0213603543765046,-0.5,-0.7,-0.6499999999999999,-0.0295263146570832,0.0438282234227609,-0.0172234519134362,0.1102853992120531,0.0443082642701586,0.6171744369152785,0.3645814553989048,0.4080430326504329,-0.1896088363125625,111.11706849005591,0.8284271247461916,0.3094010767585038,0.3094010767585038,1.178632794954082,0.5833333333333344,0.5833333333333344,0.1889957660359269,0.1889957660359269,0.4851139337538266,0.4851139337538266,0.3258903002102469,0.3258903002102469,-0.5199999999999998,0.123725624873221,0.149308173818516,9.951780302941993,0.0,13.138565290452448,-3.075025970451657,-13.847474399381248,0.0,-11.126902983393991,-0.3544545544644002,10.417993874465196,0.0,0.5363600000000011,8.032000000000025
959,naphthalene,"1,4-dimethylbenzene",91-20-3,106-42-3,-1.7037485919053417,-1.2708524381339554,4.25,0.0,22.00999999999999,0.0999999999999996,21.984349936,21.984349936,0.0,32.0,0.0,2.0,12.0,0.1499999999999999,0.3399999999999998,0.0,1.0,0.0,0.0,0.0,-0.019074074074074,-0.019074074074074,0.035673514148796,22.00599999999996,24.02199999999999,21.984349936,6.0,0.0213699434092797,-0.0025671322666362,0.0025671322666362,-0.0213699434092797,-0.25,-0.1999999999999999,-0.1499999999999999,-0.0376521313120665,0.0525798503325172,-0.0247794806880305,0.1174756716836846,0.0351403403723746,0.6254505515887265,0.352567502189556,0.2804413873723606,-0.1444039303756841,132.1170684900559,0.8284271247461916,0.3094010767585038,0.3094010767585038,1.1786327949540816,0.5833333333333344,0.5833333333333344,0.1924500897298755,0.1924500897298755,0.440455735015306,0.440455735015306,0.496011290570862,0.496011290570862,-0.5199999999999998,0.123725624873221,0.149308173818516,9.951780302941993,0.0,13.138565290452448,-3.075025970451657,-13.847474399381248,0.0,-11.126902983393991,-0.3544545544644002,10.417993874465196,0.0,0.5363600000000011,8.032000000000032
962,fluoroanthene,1-heptanol,206-44-0,111-70-6,-3.6793252413091246,-1.2708524381339554,25.0,0.0,86.05,2.5,85.958135189,85.958135189,-20.2,208.0,-5.0,8.0,50.19999999999999,-3.17,2.03,0.01,0.0,-5.0,-6.14567932728647,-6.14567932728647,0.974278155706727,0.974278155706727,-0.150265927345835,86.05199999999998,92.09999999999998,85.958135188,24.0,-0.0456905611337558,0.3347695133478842,-0.3347695133478842,-0.0404142533134068,-0.5625,-0.6875,-0.625,-0.1195825368752618,0.352502652701814,-0.06774325918549,0.4601668944430386,0.080061986642915,1.7588926167989696,1.4134091631458126,0.8725292950683614,-0.2170639917072043,620.9420889452674,4.292528739883947,3.083648409277016,3.083648409277016,4.035276180410082,2.042049593698826,2.042049593698826,2.117022338437159,2.117022338437159,2.150440500844099,2.150440500844099,2.027377877634877,2.027377877634877,-2.039999999999999,0.1564019247858104,-4.227595259868922,42.44119323736176,-5.106527394840706,28.05664699322144,26.60543277279157,-39.02784531432067,-11.713409359353625,-39.02784531432067,7.342967904013541,53.73993348492547,-5.0,2.5381000000000022,32.53320000000004
963,fluoroanthene,1-octanol,206-44-0,111-87-5,-3.4657359027997265,-1.2708524381339554,25.0,0.0,72.02000000000001,2.2,71.94248512600001,71.94248512600001,-20.2,200.0,-6.0,7.0,37.3,-5.369999999999999,2.02,0.01,-1.0,-6.0,-6.202874543335853,-6.202874543335853,0.971886574074074,0.971886574074074,-0.153122803703858,72.02499999999995,80.08899999999998,71.942485124,18.0,-0.0456905611390538,0.334769513347874,-0.334769513347874,-0.0404142533187048,-0.4513888888888888,-0.5069444444444444,-0.5,-0.0900567046407712,0.3299252058169153,-0.0450360178853765,0.4289641718289751,0.0886983883473275,1.7349969737906266,1.413571237165196,0.7961065842705322,-0.2820862416175704,612.4778605777308,3.585421958697399,2.376541628090468,2.376541628090468,3.535276180410082,1.5420495936988263,1.5420495936988263,1.7634689478438856,1.7634689478438856,1.9004405008440992,1.9004405008440992,1.850601182338241,1.850601182338241,-2.039999999999999,-0.8435980752141923,-5.227595259868925,36.07625112296515,-5.106527394840706,21.63582537029543,26.60543277279157,-45.448666937246685,-11.713409359353625,-45.448666937246685,0.922146281087528,53.73993348492547,-6.0,2.148000000000001,27.916200000000025
965,fluoroanthene,cyclopentanol,206-44-0,96-41-3,-4.033061333805202,-1.2708524381339554,25.0,0.0,116.12,4.4,116.005085381,116.005085381,-20.2,206.0,0.0,10.0,82.5,3.5700000000000003,1.51,-0.14,1.0,-1.0,-6.50925925925926,-6.50925925925926,1.292777777777778,1.292777777777778,-0.0705643657171571,116.12199999999996,116.12199999999996,116.00508538,38.0,-0.0566229550155909,0.3315243263681016,-0.3315243263681016,-0.0513466471952419,-0.7291666666666667,-0.7291666666666667,-0.3333333333333332,-0.2830051047311279,0.1014880006535889,-0.0890323936316779,0.3005546717283645,0.2103222132603641,1.519512129256369,1.512743226810808,0.8175150304218664,0.1288908955402479,613.1070510608215,6.1293920330674165,4.920511702460487,4.920511702460487,5.055642892665825,2.9906886702273248,2.9906886702273248,2.316562141919136,2.316562141919136,2.087412303770905,2.087412303770905,1.8384726447810529,1.8384726447810529,-2.039999999999999,3.9886166898864817,1.1267448114747165,56.1769086196842,-5.106527394840706,47.82202743876408,20.18461114986556,-31.787252879452343,-11.210493782589008,-25.68328649170404,20.18461114986556,60.6636706846161,0.0,3.5659000000000023,43.90320000000004
966,fluoroanthene,"1,2-ethanediol",206-44-0,107-21-1,-7.195437351433918,-1.2708524381339554,25.0,0.0,140.18,6.6,140.041470889,140.041470889,-40.5,237.0,-1.0,12.0,107.3,3.66,1.92,0.0,0.0,-1.0,-5.405092592592593,-5.405092592592593,1.214074074074074,1.464074074074074,-0.0136023244463772,140.18799999999996,136.15599999999995,140.041470888,48.0,-0.0688647935569917,0.3323834855810511,-0.3323834855810511,-0.0635884857366427,-0.5625,-0.3125,0.25,-0.7809788023529816,0.6127533714281166,-0.2988774820219704,1.066851559137914,0.1129909747271269,2.08270776766486,1.5097314019512964,1.3103908260580133,0.3382515937847263,644.310154499518,7.120955864630138,6.464861938523249,6.464861938523249,6.035276180410082,4.4329286088685365,4.4329286088685365,3.807629103060275,3.807629103060275,3.312107774445792,3.312107774445792,2.7427346671031403,2.7427346671031403,-1.9999999999999991,4.19640192478581,-0.1875952598689219,69.47167005714878,-10.213054789681411,60.6636706846161,33.02625439571758,0.0,-23.42681871870725,0.0,33.02625439571758,60.6636706846161,-1.0,5.516200000000002,54.20640000000003
968,fluoroanthene,ethanenitrile,206-44-0,75-05-8,-4.331333520358363,-1.2708524381339554,25.0,0.0,161.2,5.2,161.051701219,161.051701219,-23.8,214.0,0.0,13.0,118.3,3.63,2.22,0.03,3.0,0.0,-5.099537037037037,-5.099537037037037,-0.0914814814814815,-0.0914814814814815,0.0069449863509623,161.20299999999995,154.14699999999996,161.051701224,58.0,-0.0613529776814235,0.1370513699321149,-0.1370513699321149,-0.0560766698610745,-1.5625,-1.0625,-0.5,-0.9177432440499872,1.0153195207864172,-0.8514210590659521,1.2448435947937206,-0.6322082134133522,1.6381678656948564,0.2060167689146761,1.7630455864581926,-0.1625377403512402,626.0454919930277,7.828062645816685,6.826289096396302,6.826289096396302,6.535276180410082,4.841777343152232,4.841777343152232,4.031235900810254,4.031235900810254,3.412107774445792,3.412107774445792,2.7427346671031403,2.7427346671031403,-1.5699999999999992,5.626401924785809,1.2424047401310765,74.6675578800721,0.0,60.6636706846161,33.02625439571758,-6.923737199690624,0.0,-6.923737199690624,26.102517196026955,60.6636706846161,0.0,3.9573200000000015,57.09100000000003
969,fluoroanthene,"N,N-dimethylformamide",206-44-0,68-12-2,-1.7164664851926237,-1.2708524381339554,25.0,0.0,129.16,6.2,129.025486472,129.025486472,-20.3,210.0,0.0,11.0,94.1,3.3000000000000003,1.54,0.04,3.0,-1.0,-7.210648148148148,-7.210648148148148,0.5890740740740741,0.5890740740740741,0.0036573263338722,129.16099999999997,126.13699999999996,129.025486476,44.0,-0.2113228719898583,0.2897797390164139,-0.2897797390164139,-0.2060465641695093,-1.1625,-0.8625,-0.3,-0.9473860575223688,0.5114615930937383,-0.0699920239249622,0.9430284399993494,0.3238902114246273,0.6969346619632892,1.811111093923398,1.3025579270265066,-0.512752903569551,616.4358515185908,6.250712376627059,5.340690536742813,5.340690536742813,5.679434132753515,4.177055799759619,4.177055799759619,3.185822068227006,3.185822068227006,3.2012892637679,3.2012892637679,2.7427346671031403,2.7427346671031403,-1.5499999999999992,3.646401924785812,0.9742203020907324,62.77383967689706,-4.899909730850478,60.6636706846161,33.02625439571758,0.0,-25.405349002320985,0.0,28.1263446648671,60.6636706846161,-1.0,4.782800000000003,48.62700000000003
971,fluorene,hexane,86-73-7,110-54-3,-3.4929837772928636,-1.2708524381339554,25.0,0.0,80.03999999999999,0.3000000000000002,79.968699872,79.968699872,0.0,153.0,-3.0,7.0,46.60000000000001,0.2200000000000006,1.04,0.0,0.0,-2.8,-0.0142129629629628,-0.0142129629629628,-0.2514814814814814,-0.2514814814814814,0.0176177105274528,80.04499999999999,84.07699999999998,79.968699872,24.0,0.0522331814576405,0.0034431396982972,-0.0034431396982972,-0.0522331814576405,-0.2179487179487179,-0.0897435897435898,0.2820512820512821,-0.1410449171396095,0.4035555177606762,-0.118627259901775,0.401764530695502,-0.1111613832790747,1.4510312587596124,0.5613136603065398,0.9446843239945352,-0.0183643302354519,399.600419055168,3.8449349826912425,2.4974818099573657,2.4974818099573657,3.535276180410084,1.697593757192705,1.697593757192705,1.783964024537834,1.783964024537834,1.7486946965428916,1.7486946965428916,1.579608951011594,1.579608951011594,-1.5599999999999996,0.9028507653061242,-2.538204541990549,37.28364668661578,0.0,9.000175656607603,28.67462758971399,-33.109939268159266,0.0,-28.40385790769129,-3.429480524916056,34.683462148311634,-3.0,0.6712000000000007,24.868000000000045
972,fluorene,heptane,86-73-7,142-82-5,-3.379631603747595,-1.2708524381339554,25.0,0.0,66.02,-0.2000000000000001,65.953049809,65.953049809,0.0,146.0,-4.0,6.0,33.400000000000006,-1.5499999999999998,1.02,0.0,0.0,-3.8,-0.0281018518518516,-0.0281018518518516,-0.2575925925925926,-0.2575925925925926,0.004262118194121,66.01799999999999,72.06599999999999,65.953049808,18.0,0.0519805709574853,0.0034431383282139,-0.0034431383282139,-0.0519805709574853,-0.0989010989010988,-0.0659340659340659,0.1868131868131868,-0.0952792807520648,0.3562171441096682,-0.0735930228505017,0.3551533528977075,-0.0653957468915387,1.4044200809618168,0.6070792966940778,0.868081353194115,-0.126744903135505,392.3811381062943,3.1378282015046945,1.7903750287708178,1.7903750287708178,3.035276180410084,1.197593757192705,1.197593757192705,1.43041063394456,1.43041063394456,1.4986946965428916,1.4986946965428916,1.4028322557149573,1.4028322557149573,-1.5599999999999996,-0.0971492346938758,-3.538204541990549,30.918704572219177,0.0,2.579354033681589,28.67462758971399,-39.53076089108528,0.0,-34.8246795306173,-9.850302147842068,34.683462148311634,-4.0,0.2810999999999994,20.25100000000004
974,fluorene,nonane,86-73-7,111-84-2,-3.1537905782122664,-1.2708524381339554,25.0,0.0,37.97,-0.2999999999999998,37.921749681,37.921749681,0.0,132.0,-6.0,4.0,7.600000000000008,-5.8100000000000005,1.02,0.0,1.0,-5.8,-0.046118433484505,-0.046118433484505,-0.2636689814814814,-0.2636689814814814,0.0028476119037062,37.964,48.044,37.921749680000005,6.0,0.0519607965424443,0.0034431383229663,-0.0034431383229663,-0.0519607965424443,0.0598290598290598,0.188034188034188,0.3931623931623931,-0.0409748001398053,0.2994756254270192,-0.0200785434008858,0.2991937632546864,-0.0110912662792681,1.3484604913187948,0.6613837773063477,0.6737803229116508,-0.2743547220530473,378.2974501463615,1.7236146391315987,0.3761614663977219,0.3761614663977219,2.035276180410084,0.1975937571927053,0.1975937571927053,0.7233038527580127,0.7233038527580127,0.9986946965428916,0.9986946965428916,1.0492788651216836,1.0492788651216836,-1.5599999999999996,-2.097149234693876,-5.538204541990549,18.188820343425952,0.0,-10.262289212170437,28.67462758971399,-52.372404136937305,0.0,-47.66632277646933,-22.69194539369409,34.683462148311634,-6.0,-0.4991000000000012,11.01700000000001
