Unnamed: 0,Compound1,Compound2,CAS1,CAS2,MF_mean,MF_std,Temp_mean,Temp_std,MolecularWeight,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,RotatableBondCount,HeavyAtomCount,Volume3D,XStericQuadrupole3D,YStericQuadrupole3D,ZStericQuadrupole3D,FeatureCount3D,EffectiveRotorCount3D,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,LabuteASA,PEOE_VSA1,PEOE_VSA6,PEOE_VSA7,SMR_VSA5,SlogP_VSA2,SlogP_VSA5,EState_VSA5,EState_VSA8,NumRotatableBonds,MolLogP,MolMR
382,Methyl Pentyl Ketone,Water,110-43-0,7732-18-5,-7.307238315412853,-10.529446992732899,-0.26443616120754687,-0.00837786630171062,0.5125176511421354,0.28880935507446315,0.5125176511421354,0.5125176511421354,0.7724641497995006,-0.26617173289588186,1.0176937268193194,0.315115715363302,0.8637949641141948,1.0205100380777796,0.10070316825712676,0.7106958574551969,0.1175589754725172,1.0037315584282296,1.734171261052841,1.734171261052841,0.15815894861814425,0.2092864883915661,1.2429025570674517,0.5125176511421354,0.35053686476636153,0.5125176511421354,0.7302446708679494,1.303179846197676,0.43195323673722474,-0.43563495643366423,-1.0667245082177776,0.9683137484580614,1.372891445905116,1.5998779201171633,-1.9310575500957656,1.1936361649312053,-1.0968035620935135,1.3859066791241097,-1.1216010957212283,1.2429025570674517,-1.1216010957212283,1.2992729693488156,1.22852130438332,-0.5010866236030507,0.9366658238903214,0.9211887865982404,0.8834274823102365,0.4118064636203863,0.7702080818754757,0.779256086769756,0.4578519310124949,0.4802972517505947,-0.046932726411098295,-0.1209339951821876,-0.2092864883915661,-0.25057975263037513,0.35945954457051726,0.9288994916472707,2.160310210034223,0.531720219015938,-0.43563495643366423,0.006702264815730372,0.32923428610032346,1.1601461559373774,0.5125176511421354,1.1568682232199066,0.21271303094517277,-0.35945954457051726,1.0549594947406074,0.7545238007349679,0.4690450529199352
383,Salicylic acid,Water,69-72-7,7732-18-5,-8.073148601340598,-1.2708524381339554,0.3345455639152284,-5.199337582605575,0.9314820257180438,0.41911280906694665,0.9314820257180438,0.9314820257180438,2.052645700276761,0.6765947648421691,0.5550258118980445,0.8760257363571116,0.8784876362318387,0.12431039298815721,1.1310800736110278,0.7589859482634151,1.1438790588663903,0.5201756195734935,1.6767934056319673,1.6767934056319673,-0.2195736580826241,-1.250190554197007,2.0810082046458365,0.9314820257180438,0.9314820257180438,0.9314820257180438,0.9034065585525195,2.0810082046458365,-0.8589387094211788,0.8541026272632001,-0.5925595809164925,0.8492864385670917,1.2356799852497606,1.4997088404737786,-1.832715306636337,1.5879419548467213,-1.2575455670475253,1.6371253629428442,-1.2004966212607893,1.3686043144275954,-0.9982011721528863,2.0810082046458365,1.520671691791386,0.12599912106313496,1.295062777976046,0.6515277305065937,0.6227901075680132,0.9656395075361923,0.43563495643366423,0.41363097486379324,0.20244072623799492,0.2058624013575776,-0.04357818413668403,-0.11755897547251734,-0.1819589091352914,-0.21957365808262425,-0.48783255624484484,0.6744897501960817,1.043338720570372,0.8278525486515481,0.9736831146819581,-0.29580411644386345,0.24539612046183815,0.19902141963260445,1.2838402387829397,0.5786368649406893,0.20244072623799492,-0.8883889805130597,0.582603234032109,0.048610193258916155,0.48972070161791004
384,3-Hydroxybenzoic acid,Water,99-06-9,7732-18-5,-1.6712401805287904,-1.1547275744473147,2.215322042844651,2.0004235691060046,0.9314820257180438,0.03351734776801779,0.9314820257180438,0.9314820257180438,2.052645700276761,0.6765947648421691,0.5550258118980445,0.8760257363571116,0.8983781951191624,0.28182869587826087,1.0549594947406074,0.6391470525964721,1.1438790588663903,0.5201756195734935,1.6632785793317961,1.6632785793317961,-0.25403924319476856,-1.2074140502222022,2.0810082046458365,0.9314820257180438,0.9314820257180438,0.9314820257180438,0.9034065585525195,1.95314733839993,-0.8637949641141948,0.868671675829468,-0.6166991907848618,1.0037315584282291,1.4997088404737786,1.8238032777788415,-1.7047809048894011,1.4404765482677513,-1.1800812167178814,1.5762280252315903,-1.1868314327558185,1.3351777361189363,-0.9927011487238002,2.0526457002767686,1.4793850510690552,0.12599912106313496,1.2953858241527492,0.6515277305065937,0.6227901075680132,0.9550108847791918,0.43195323673722325,0.40998332218733674,0.2436697141972058,0.25057975263037613,-0.0637141206218888,-0.14121444526407312,-0.19560443834198935,-0.23677129124274018,-0.4802972517505945,0.6744897501960817,1.043338720570372,0.8278525486515481,0.9736831146819581,-0.5125176511421355,0.4878325562448447,0.19902141963260445,1.2838402387829397,0.5786368649406893,0.7434335286414456,-0.8883889805130597,0.582603234032109,0.048610193258916155,0.48972070161791004
386,Ethylparaben,Water,120-47-8,7732-18-5,3.481240089335692,1.7210096880912054,-2.2561031626036883,-0.07715194019552618,1.2356799852497606,0.48972070161791004,1.2356799852497606,1.2501905541970064,1.7812825106448655,0.9603116356056133,0.880954872127729,1.3772039600232122,1.3351777361189363,0.9982011721528856,0.9340707872858183,0.6391470525964721,0.1175589754725172,0.8859055054269797,2.111150728867036,2.111150728867036,-0.11418529432142838,-0.6536008694142891,2.4737857616877146,1.2356799852497606,1.2649692448841472,1.2501905541970064,1.3110538464832335,1.9762334568495907,-0.8735691346150877,0.8784876362318346,-0.6126512671069346,1.0318571598059767,1.372891445905116,1.8238032777788415,-1.7192904538102391,1.5101073169088606,-1.5101073169088486,1.5998779201171633,-1.3686043144275954,1.3433941349134244,-1.014885464461802,2.3511283295231244,1.153602673957924,0.17174708963751306,1.6906216295848977,1.2429025570674554,1.1800812167178814,1.459654594459292,1.0092928156889212,1.0092928156889212,0.5569814446142125,0.5608991197233084,0.10407188844181925,0.046932726411098157,-0.08051347817130741,-0.11418529432142838,-0.48783255624484484,1.127909151038915,1.5647264713617985,1.2953858241527492,0.9084578685373849,-0.7236977139976708,1.250190554197007,0.5297912328055615,1.5647264713617985,0.7975465315885766,0.7434335286414456,-0.8883889805130597,0.7883683411457519,0.3702047380781145,1.0037315584282291
388,Butylparaben,Water,94-26-8,7732-18-5,-10.245977861482904,-11.622937176959212,0.5144293098016791,0.05196554208471838,1.5048877386399937,1.0120851831082494,1.5048877386399937,1.5048877386399937,1.7812825106448655,1.3150215090625008,1.102939415365264,1.7895305514424655,1.7651407888992572,1.0667245082177776,0.9656395075361877,0.9656395075361873,0.6412036564343239,1.0876764495197213,2.215322042844651,2.215322042844651,-0.10070316825712704,-0.604585346583237,1.88950996033343,1.5048877386399937,1.4945698564357521,1.5048877386399937,1.6976587233233236,2.000423569105978,-0.8735691346150877,0.8784876362318346,-0.6086133573522705,0.9418749149550684,1.372891445905116,1.9881830956418491,-1.7341712610528415,1.5762280252315903,-1.5879419548467215,1.6120462688747603,-1.4218141389932926,1.351702239930661,-1.0205100380777798,2.7853138450811,1.043338720570372,0.2783435307835,2.0258442411528987,1.7047809048894005,1.6371253629428315,1.8699027331728422,1.421814138993298,1.4499989087404503,1.0907087265401179,1.0608236471295103,0.46157653255454606,0.4209428813480723,0.03687053266208433,-0.0033511135911613987,-0.48783255624484484,1.4548097972385974,2.3511283295231244,1.6836672742261838,0.9084578685373849,-0.2058624013575776,1.2429025570674523,0.7975465315885766,1.5647264713617985,1.0375808426010784,0.20244072623799492,-0.8883889805130597,1.0549594947406074,0.8637949641141948,1.5314085625834104
395,Lithium 3-hydroxybenzoate,Water,4247-02-3,7732-18-5,-2.191427129346416,-2.8602509381539343,0.7215222839823432,2.256103162603687,1.5048877386399937,0.9340707872858183,1.5048877386399937,1.5048877386399937,1.7812825106448655,1.360104708021535,1.0176937268193194,1.7895305514424655,1.7494462987661619,1.04913139796397,1.043338720570372,1.0290079569331165,0.6412036564343239,1.0037315584282296,2.301022234494134,2.301022234494134,-0.11081291229915699,-0.6248255472629747,2.7853138450811,1.5048877386399937,1.4945698564357521,1.5048877386399937,1.6976587233233236,2.025844241152892,-0.8735691346150877,0.8784876362318346,-0.6045853465832371,0.9418749149550684,1.250190554197007,1.6906216295848977,-1.8150337921497606,1.7192904538102387,-1.7494462987661623,1.6244581046301012,-1.5423249356018025,1.360104708021535,-1.0261670831058851,2.651168115242223,1.1091170763565816,0.3133553598997638,2.0526457002767704,1.7494462987661619,1.6767934056319673,1.8327153066363366,1.3772039600232122,1.3772039600232122,1.4404765482677466,1.3686043144275954,0.2923049480649345,0.2436697141972041,-0.016756320686091446,-0.056999674358374455,-0.48783255624484484,1.4548097972385974,2.0526457002767637,1.6836672742261838,0.9084578685373849,-0.14290699209399266,1.235679985249761,0.7215222839823432,1.5647264713617985,0.9237529183713998,0.7434335286414456,-0.8883889805130597,0.9418749149550684,0.7838040787147028,1.520671691791386
404,carbazole,n-hexane,86-74-8,110-54-3,-8.881036624833582,-1.2708524381339554,-0.26443616120754687,-5.199337582605575,0.15137596973269807,-0.7883683411457524,0.1479871097258389,0.1479871097258389,0.7020943576566515,1.1868314327558185,-0.9550108847791918,0.315115715363302,-0.02345990298179523,-0.5608991197233086,0.5826032340321093,-0.39544653869382385,0.6412036564343239,-0.9576578966610294,0.4282773629169257,0.4282773629169257,-0.6577556026325182,-0.34164200623672086,0.12093399518218746,0.15137596973269807,0.40088787972545753,0.1479871097258389,-0.08723932279137403,0.43563495643366423,-1.2004966212607897,1.2953858241527492,0.3773919438285536,0.056999674358374317,0.12431039298815721,0.3523191468119905,0.5413950851290876,0.0536434335544368,0.42460726692573764,-0.14121444526407312,0.12768820853945329,0.6126512671069638,0.2888093550744635,0.26790810672030235,0.2923049480649345,1.2953858241527492,-0.056999674358374455,-0.24712325843490243,-0.2888093550744635,0.2783435307835,-0.29580411644386345,-0.3918254817734786,-0.03351734776801779,-0.03351734776801779,0.16155314925478184,0.10744179008056262,0.3666183168812211,0.34519666730418747,-0.9550108847791918,-0.4209428813480723,-0.8302152186067008,0.023459902981794952,1.0520409795531778,-0.9288994916472708,0.24539612046183815,-1.0667245082177776,0.7368230787179804,-1.0786390568442565,-0.8468857185022443,0.41363097486379324,-0.9523705474876308,-0.5727043084294132,0.026812070681264847
405,carbazole,n-heptane,86-74-8,142-82-5,-8.662218963466495,-1.2708524381339554,-0.26443616120754687,-5.199337582605575,-0.13444825205096478,-0.9418749149550684,-0.13783055989629778,-0.13783055989629778,0.7020943576566515,1.0347147639736292,-1.1247495289353313,-0.011729144546311071,-0.2679081067203025,-0.8834274823102369,0.5375191062027729,-0.39544653869382385,0.6412036564343239,-1.1279091510389154,0.41728413938902165,0.41728413938902165,-0.661921721071636,-0.3487556955170443,-0.016756320686091446,-0.13444825205096478,0.1175589754725172,-0.13783055989629778,-0.3310036728902591,0.43195323673722236,-1.2074140502222022,1.303179846197676,0.38099284713770665,0.26617173289588186,0.16494921210684915,0.22129041828649906,0.7085405729077916,-0.09396911621724297,0.6207572448379716,-0.24712325843490243,0.2923049480649345,0.5648254226075876,0.33809165680420705,0.10070316825712676,0.2298841175792319,1.2356799852497595,-0.3168770478663648,-0.4878325562448439,-0.4878325562448447,-0.09060370657127667,-0.5452792146861374,-0.5648254226075876,-0.24366971419720423,-0.2888093550744635,0.02010799888192999,-0.06035655735139138,0.12431039298815721,0.09396911621724324,-0.9550108847791918,-0.6086133573522703,-0.9288994916472708,-0.260967400401453,1.0520409795531778,-1.0318571598059774,0.24539612046183815,-1.2762372692253299,0.7368230787179804,-1.2915181541537195,-0.9763783516624693,0.41363097486379324,-1.1342624098875569,-0.7128544484327101,-0.29580411644386345
407,carbazole,n-decane,86-74-8,124-18-5,-8.145629634983754,-1.2708524381339554,-0.26443616120754687,-5.199337582605575,-0.708540572907792,-1.0907087265401179,-0.708540572907792,-0.7128544484327101,0.7020943576566515,0.6289042176321896,-1.5704512798960237,-0.6536008694142923,-0.8637949641141948,-1.4596545944592922,0.5608991197233084,-0.39544653869382385,1.1438790588663903,-1.582057854709355,0.40634111636415776,0.40634111636415776,-0.6744897501960804,-0.35945954457051726,0.08051347817130741,-0.708540572907792,-0.5530722995784156,-0.7128544484327101,-0.8735691346150877,0.4282773629169257,-1.2178998530208385,1.3190099818742698,0.38459869739603914,0.5648254226075876,0.5589392098306176,0.6412036564343239,0.9340707872858183,-0.3168770478663648,0.8883889805130595,-0.43932259069567575,0.4916105945083461,0.4916105945083461,0.40998332218733674,-0.32923428610032374,-0.08387592619324523,1.0786390568442432,-0.8161077659125581,-0.9763783516624693,-0.9709949323333144,-0.6999520993965481,-1.0318571598059774,-1.0261670831058851,-0.8397126514907981,-0.7929490866690456,-0.5530722995784156,-0.6619217210716362,-0.24366971419720423,-0.27834353078349894,-0.9550108847791918,-1.1153373577337864,-1.2429025570674523,-0.8302152186067008,1.0520409795531778,-1.3686043144275954,0.24539612046183815,-1.7047809048894011,0.7368230787179804,-1.7047809048894011,-1.489470042327941,0.41363097486379324,-1.5998779201171645,-1.0037315584282296,-0.8834274823102364
408,carbazole,n-dodecane,86-74-8,112-40-3,-8.047189562170502,-1.2708524381339554,-0.26443616120754687,-5.199337582605575,-0.9288994916472708,-1.3772039600232122,-0.9288994916472708,-0.9288994916472708,0.7020943576566515,0.32393227973172134,-1.741757980819962,-0.9288994916472708,-1.0608236471295103,-1.7047809048894011,0.5608991197233084,-0.5317202190159382,1.1438790588663903,-1.7494462987661623,0.4027042929783127,0.4027042929783127,-0.6829278947745676,-0.36303660510562963,0.41728413938902165,-0.9288994916472708,-0.8492864385670925,-0.9288994916472708,-1.0696889133740604,0.42460726692573764,-1.2178998530208385,1.3190099818742698,0.38820955522826534,0.7128544484327098,0.7215222839823432,0.8021608959972524,0.9709949323333144,-0.37739194382855396,0.9497368328957116,-0.5375191062027732,0.5452792146861372,0.4615765325545454,0.45042167764147756,-0.5806189076923672,-0.21271303094517277,0.9497368328957116,-0.9550108847791918,-1.22852130438332,-1.1471082166499191,-0.9497368328957115,-1.2800295049706523,-1.1936361649312053,-1.066724508217759,-0.9817902174060921,-1.0261670831058851,-1.014885464461802,-0.5220948700579484,-0.5687604521484946,-0.9550108847791918,-1.421814138993292,-1.3270504983624136,-1.0037315584282296,1.0520409795531778,-1.6182210253658575,0.24539612046183815,-1.8509890877340072,0.7368230787179804,-1.8509890877340072,-1.6906216295848977,0.41363097486379324,-1.7572394399665716,-1.1667396928451343,-1.043338720570371
