Unnamed: 0,Compound1,Compound2,CAS1,CAS2,MF_mean,MF_std,Temp_mean,Temp_std,MolecularWeight,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,RotatableBondCount,HeavyAtomCount,Volume3D,XStericQuadrupole3D,YStericQuadrupole3D,ZStericQuadrupole3D,FeatureCount3D,EffectiveRotorCount3D,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,LabuteASA,PEOE_VSA1,PEOE_VSA6,PEOE_VSA7,SMR_VSA5,SlogP_VSA2,SlogP_VSA5,EState_VSA5,EState_VSA8,NumRotatableBonds,MolLogP,MolMR
878,fluoroanthene,1-chlorohexane,206-44-0,544-10-5,-2.028748427364318,-13.157097369571924,0.30986390320051016,0.0,0.625414376880025,0.6547619047619048,0.6263257907670869,0.6239471179857679,0.6019736842105263,0.5577956989247312,0.3666666666666667,0.6486486486486487,0.5936273377972754,0.48750859500343796,0.783987915407855,0.49212598425196846,0.5714285714285714,0.3666666666666667,0.34925141633452583,0.34925141633452583,0.432883121719034,0.45441012016658305,0.44556689587455517,0.6254213043106748,0.6457563682707662,0.6239471172085711,0.5922330097087378,0.4109670096737867,0.5639434124362294,0.43626482605113454,0.48389980878275296,0.26295180722891565,0.27117768595041314,0.24273858921161834,0.4898959353359352,0.5155047673910147,0.4612334089033437,0.5752435568551558,0.5305689030139105,0.4986730104784369,0.7461675800978835,0.7336618822946778,0.4206104004417506,0.6310752034884476,0.5981838690782326,0.6542597746142359,0.6001055393857163,0.6757834655862125,0.6584125469834562,0.6249114888714993,0.6851594468713171,0.699362033917652,0.7016802885344469,0.6347603974204286,0.7062724893459866,0.6398887361328058,0.21401515151515155,0.5063393744030786,0.4855123937004257,0.6198693872701198,0.41465736540466647,0.7298372304093346,0.7508168278085853,0.38201648730767834,0.3575073530269285,0.38201648730767834,0.6122720754403308,0.7901820839533165,0.3666666666666667,0.6580044254618433,0.6951574688486397
879,fluoroanthene,1-chlorooctane,206-44-0,111-85-3,-1.9899665352522333,-13.157097369571924,0.30986390320051016,0.0,0.5810295693012202,0.5892857142857143,0.5819532383198787,0.5792921061658336,0.6019736842105263,0.5362903225806452,0.3,0.5945945945945946,0.5333641191410758,0.425051570020628,0.8157099697885196,0.515748031496063,0.5238095238095237,0.3,0.34597710072639565,0.34597710072639565,0.4318206654821123,0.4539792733981253,0.4408140038719862,0.5810296756471074,0.6070030812912383,0.5792921052176919,0.5339805825242718,0.4109670088102167,0.5639434124299616,0.4362648260574,0.48389980707800523,0.34006024096385545,0.3905532598714416,0.3174273858921163,0.49619725377903345,0.5062587541963756,0.47665176015798266,0.5641085403868884,0.5404146289600404,0.49867288413172894,0.760280699181145,0.6890916265709097,0.40309542848100394,0.6213891431383278,0.5439773536001575,0.5927902741000606,0.5407427891973852,0.6196332405763211,0.5957378062087828,0.5622367480968259,0.6256315491774127,0.6632618987033244,0.6467071664467584,0.5828565261496741,0.654710233329484,0.5912758625428947,0.21401515151515155,0.44338690351859644,0.45811513342645316,0.5636433911725791,0.41465736540466647,0.6677928248194243,0.7508168278085853,0.32359670253846434,0.3575073530269285,0.32359670253846434,0.5408435040117594,0.7901820839533165,0.3,0.6006498518719997,0.6345864720838156
880,fluoroanthene,chlorocyclohexane,206-44-0,542-18-7,-2.155027528636431,-13.157097369571924,0.30986390320051016,0.0,0.6286107159641314,0.6904761904761905,0.6295164932838593,0.6271581313429526,0.6019736842105263,0.5322580645161291,0.5,0.6486486486486487,0.6137150773493418,0.5344946137978455,0.7099697885196374,0.38188976377952755,0.6190476190476191,0.46,0.3331330268086188,0.3331330268086188,0.4897498269714129,0.4774706805354645,0.4015438340992647,0.628611349344743,0.6457563682707662,0.627158130517491,0.6019417475728155,0.4039373672075705,0.5597020221534729,0.44050465018261176,0.4700228006326076,0.30632530120481927,0.35382231404958675,0.3547717842323652,0.5066195801184061,0.4679256992042738,0.5247835358149069,0.5340103473023158,0.6008359975574127,0.4976319878238486,0.7809170079496771,0.7348816838157214,0.4591211897579629,0.6158274119401526,0.614383946481346,0.6726304567633796,0.6178466013121486,0.6769270610620841,0.6546303489943259,0.627276849588452,0.6442749349713364,0.6623535577186989,0.6414813709282441,0.560360869491791,0.6287584750038644,0.5503604346402284,0.21401515151515155,0.5649741175177061,0.5365910835094063,0.6243119931490642,0.41465736540466647,0.763289270058101,0.6974445631868293,0.35984268207554554,0.3626787914219814,0.3843043736154656,0.5765577897260451,0.8367598690695988,0.5,0.676206158890253,0.709168693571367
881,fluoroanthene,methanol,206-44-0,67-56-1,-6.0892979074567455,-13.157097369571924,0.30986390320051016,0.0,0.7655754280641737,0.8988095238095238,0.7656968908097159,0.7642054032661858,0.5355263157894737,0.5913978494623657,0.5,0.7837837837837838,0.7582544447009927,0.5471006188402474,0.8549848942598187,0.5393700787401574,0.5714285714285714,0.5,0.2828551056035013,0.2828551056035013,0.40374146493489677,0.44259260880317053,0.45889995083693513,0.7655886550858747,0.7740235855905268,0.7642054028778483,0.7378640776699028,0.40494983707887583,0.8761075629183851,0.12421594350025023,0.4720214872974563,0.1545180722891566,0.3744834710743801,0.4481327800829876,0.3604126184550356,0.687432767683488,0.2788943291350322,0.7989742659328043,0.4116193042560828,0.6113627980319958,0.8009274173121305,0.892153560774464,0.5923635211420575,0.6453727297490253,0.7337001577734203,0.8049235781210604,0.7773363519958836,0.8113421003353932,0.8168012956307923,0.8168012956307923,0.8324533734074215,0.8079833880627084,0.8102174629142946,0.7649815273242201,0.7822942308155608,0.7375466764018663,0.2765151515151516,0.6741077093102237,0.5585260923305626,0.7847669506038576,0.26565163337177367,0.8563558784429666,0.8041890924303412,0.5303538355385006,0.29235149435672025,0.5303538355385006,0.7551292182974736,0.8367598690695988,0.5,0.893024384147731,0.8704237214757442
882,fluoroanthene,ethanol,206-44-0,64-17-5,-5.2139762181142855,-13.157097369571924,0.30986390320051016,0.0,0.7433782772365276,0.875,0.7435106145639503,0.7418778973339161,0.5355263157894737,0.5913978494623657,0.5,0.7567567567567568,0.7284691757099976,0.5421728168691267,0.8262839879154078,0.5314960629921259,0.5714285714285714,0.5,0.25866096235647024,0.25866096235647024,0.5348789204635143,0.495771409938527,0.43075426695316466,0.7433928407540911,0.7546469421007628,0.7418778968824087,0.7087378640776698,0.3997843623852959,0.8727143826527368,0.12760787081975122,0.4618244773120022,0.0027108433734939763,0.2298553719008264,0.3174273858921163,0.43199936392962573,0.5984713780923052,0.3629004281377883,0.7002513864665908,0.4894846200358386,0.5866100112032437,0.8153592920045134,0.9108954869731808,0.5172543071172376,0.6448674617963513,0.7065969000343828,0.7741888278639728,0.747654976901718,0.7880839156059953,0.7806930643279218,0.7806930643279218,0.8058316882471769,0.7918389167954744,0.8102174629142946,0.7649815273242201,0.7822942308155608,0.7375466764018663,0.2765151515151516,0.6426314738679826,0.5448274621935764,0.7566539525550873,0.26565163337177367,0.8563558784429666,0.7466364059215103,0.4988560568461063,0.2975229327517732,0.4988560568461063,0.7551292182974736,0.8367598690695988,0.5,0.8643470973528092,0.8401382230933322
883,fluoroanthene,1-propanol,206-44-0,71-23-8,-5.005647752585217,-13.157097369571924,0.30986390320051016,0.0,0.7211779617167189,0.8511904761904763,0.7213243383197676,0.7195503914032394,0.5355263157894737,0.5846774193548387,0.4666666666666667,0.7297297297297298,0.6986839067190025,0.532088012835205,0.8262839879154078,0.5275590551181102,0.5238095238095237,0.4666666666666667,0.24567873915074626,0.24567873915074626,0.5227365634701238,0.4908474468704384,0.3562485213525419,0.7211970264223073,0.7352702986109988,0.7195503908869691,0.6796116504854368,0.3981818613219007,0.8723982713162037,0.12792386543083795,0.4586610276167686,0.07861445783132526,0.2298553719008264,0.3174273858921163,0.46180302477011514,0.5580990747464518,0.407320513656504,0.6434202064646826,0.519192920027697,0.5768081770307731,0.8195923232952339,0.807062077565687,0.47670299654753606,0.6432006824661133,0.6794936422953453,0.7434540776068852,0.7179736018075524,0.7600088031010496,0.7493556939405852,0.7493556939405852,0.7715364191748604,0.7710408725391735,0.7856327353296013,0.741769410432859,0.7822942308155608,0.7375466764018663,0.2765151515151516,0.6111552384257415,0.53112883205659,0.7285409545063168,0.26565163337177367,0.8229038387942001,0.7508168278085853,0.4696461644614993,0.2975229327517732,0.4696461644614993,0.7551292182974736,0.8367598690695988,0.4666666666666667,0.8356698105578875,0.8098527247109202
884,fluoroanthene,2-propanol,206-44-0,67-63-0,-5.349610660935587,-13.157097369571924,0.30986390320051016,0.0,0.7211779617167189,0.8511904761904763,0.7213243383197676,0.7195503914032394,0.5355263157894737,0.5806451612903226,0.5,0.7297297297297298,0.6989148002770722,0.5425166170066468,0.7598187311178247,0.5078740157480315,0.5238095238095237,0.5,0.23800742543827302,0.23800742543827302,0.5494497488555828,0.5253151883470584,0.4025127738636967,0.7211970264223073,0.7352702986109988,0.7195503908869691,0.6796116504854368,0.3947142554893093,0.8693323153424821,0.13098868928736446,0.4518157300597984,0.1545180722891566,0.3744834710743801,0.4481327800829876,0.4654373131714469,0.536704630025007,0.4363745612964385,0.6365519443592838,0.5574130233913202,0.572758800868338,0.8337657500241217,0.935444027331937,0.4352862681704072,0.6413567568956465,0.6732406458184528,0.7363632589707576,0.7111258075062121,0.7702372827717281,0.7562771864011546,0.7562771864011546,0.7403760186467847,0.7521439399080163,0.8102174629142946,0.7649815273242201,0.7822942308155608,0.7375466764018663,0.2765151515151516,0.6111552384257415,0.5538981767437429,0.728540954506317,0.26565163337177367,0.8563558784429666,0.6890837194126795,0.4395898379483703,0.3026943711468262,0.467358278153712,0.7551292182974736,0.8367598690695988,0.5,0.8357874308062132,0.8099970350779145
885,fluoroanthene,1-butanol,206-44-0,71-36-3,-4.60917820738563,-13.157097369571924,0.30986390320051016,0.0,0.6989934696577227,0.8154761904761905,0.699138062074002,0.6972228854709697,0.5355263157894737,0.5766129032258065,0.43333333333333335,0.7027027027027027,0.6686677441699376,0.5194820077928031,0.8217522658610271,0.5236220472440944,0.5238095238095237,0.43333333333333335,0.23755304762607266,0.23755304762607266,0.5184867385224371,0.48912405979660745,0.29212331237310996,0.6990012120905237,0.7158936551212348,0.6972228848915294,0.6504854368932038,0.39802402320532543,0.8723861484487194,0.1279359838219023,0.45834944408451284,0.12415662650602405,0.17200413223140487,0.2651452282157677,0.47677529909343375,0.5368182382628481,0.4340844757036101,0.6113525388414017,0.5332407677572581,0.5718661787536564,0.8210222655255499,0.7991049716401792,0.4510890758524504,0.6392688422487925,0.6523903845563077,0.7127193273497976,0.6882922267133869,0.7319336905961038,0.7180183235532486,0.7180183235532486,0.741772470327908,0.7529908049320099,0.7539615679143337,0.7118665027192599,0.7592348889103313,0.7158063384161371,0.2765151515151516,0.5796790029835004,0.5174302019196038,0.7004279564575466,0.26565163337177367,0.791881635999245,0.7508168278085853,0.4404362720768923,0.2975229327517732,0.4404362720768923,0.7551292182974736,0.7901820839533165,0.43333333333333335,0.8069925237629658,0.7795672263285084
886,fluoroanthene,2-butanol,206-44-0,78-92-2,-4.958992060944417,-13.157097369571924,0.30986390320051016,0.0,0.6989934696577227,0.8333333333333334,0.699138062074002,0.6972228854709697,0.5355263157894737,0.5685483870967742,0.4666666666666667,0.7027027027027027,0.6695913184022164,0.532088012835205,0.7779456193353473,0.5078740157480315,0.5238095238095237,0.4666666666666667,0.22502520223254902,0.22502520223254902,0.5583541439840692,0.5217042820971267,0.32598456470860326,0.6990012120905237,0.7158936551212348,0.6972228848915294,0.6504854368932038,0.3931194937664252,0.8690156889773522,0.13130519873687152,0.448667558366521,0.06343373493975901,0.2298553719008264,0.3174273858921163,0.48008426806620386,0.5147084291028146,0.46369723288556225,0.6063058001983375,0.5763815364195267,0.5677035254962082,0.8382573037211218,0.8052653073046896,0.4096861072211539,0.6349247476829687,0.6461373880794152,0.7056285087136699,0.6814444324120466,0.7400281920571528,0.7225578748713957,0.7225578748713957,0.7266099258862622,0.7437956220725164,0.7452587506708329,0.7036495798168453,0.7822942308155608,0.7375466764018663,0.2765151515151516,0.5796790029835004,0.5413682121589838,0.7004279564575466,0.26565163337177367,0.8229038387942001,0.6932641412997544,0.4103799455637633,0.3026943711468262,0.43814838576910503,0.7551292182974736,0.8367598690695988,0.4666666666666667,0.8071101440112916,0.7797115366955027
887,fluoroanthene,2-methyl-1-propanol,206-44-0,78-83-1,-5.308367702401538,-13.157097369571924,0.30986390320051016,0.0,0.6989934696577227,0.8214285714285714,0.699138062074002,0.6972228854709697,0.5355263157894737,0.571236559139785,0.4666666666666667,0.7027027027027027,0.6695913184022164,0.5358698143479257,0.7477341389728096,0.5078740157480315,0.5238095238095237,0.4666666666666667,0.23427011875783732,0.23427011875783732,0.525165034868802,0.49183223948405613,0.33049234014578477,0.6990012120905237,0.7158936551212348,0.6972228848915294,0.6504854368932038,0.3965850837151433,0.872080852996338,0.12824116654264817,0.45550887642708376,0.12415662650602405,0.2877066115702479,0.3697095435684648,0.4865095429962814,0.5149631096327362,0.46236729655178416,0.6029626199702341,0.5704437731340325,0.56843432884589,0.8279745363001679,0.8052653073046896,0.40968610722115395,0.6349247476829687,0.6461373880794152,0.7056285087136699,0.6814444324120466,0.7400281920571528,0.727053385846981,0.727053385846981,0.6997421158612478,0.7275018906895718,0.7700707708824114,0.7270762991684381,0.7822942308155608,0.7375466764018663,0.2765151515151516,0.5796790029835004,0.5413682121589838,0.7004279564575466,0.26565163337177367,0.7894517991454337,0.7549972496956603,0.467358278153712,0.2975229327517732,0.467358278153712,0.7551292182974736,0.8367598690695988,0.4666666666666667,0.8175856973778035,0.7800263956780359
